id,ticketnum,date,year,unit,unitdesc,violation,violationdesc,license,licstate,lictype,address,city,state,zip
5169,61316773,10/5/12 17:49,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,N135253,IL,PAS,3710 W JACKSON,Chicago,IL,
5170,61316774,10/5/12 17:50,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,9531853,IL,PAS,3712 W JACKSON,Chicago,IL,
5171,61316775,10/5/12 17:52,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,8846332,IL,PAS,3714 W JACKSON,Chicago,IL,
5172,61316776,10/5/12 17:53,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,2206661,IL,PAS,3718 W JACKSON,Chicago,IL,
5173,61316777,10/5/12 17:55,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,87089UB,IL,TRK,3720 W JACKSON,Chicago,IL,
5174,61316778,10/5/12 17:57,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,P268030,IL,PAS,3726 W JACKSON,Chicago,IL,
5175,61316779,10/5/12 17:58,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,X842565,IL,PAS,3730 W JACKSON,Chicago,IL,
5176,61316780,10/5/12 19:49,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,N581227,IL,PAS,3702 W JACKSON,Chicago,IL,
5177,61316781,10/5/12 19:51,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,X778219,IL,PAS,3710 N JACKSON,Chicago,IL,
5178,61316782,10/5/12 19:52,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,P188088,IL,PAS,3718 W JACKSON,Chicago,IL,
5179,61316783,10/5/12 19:54,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,7759112,IL,PAS,3720 W JACKSON,Chicago,IL,
5180,61316784,10/9/12 19:55,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,G384916,IL,PAS,3728 W JACKSON,Chicago,IL,
5181,61316785,10/5/12 19:57,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,5395649,IL,PAS,3730 W JACKSON,Chicago,IL,
5182,61316786,10/5/12 19:58,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,K128966,IL,PAS,3734 W JACKSON,Chicago,IL,
5183,61316807,10/5/12 20:32,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,X778219,IL,PAS,3640 W JACKSON,Chicago,IL,
5184,61580936,10/8/12 19:22,2012,12,CPD,940060,PARK/STAND ON BICYCLE PATH,HLT662,IL,PAS,1350 W ROOSEVELT,Chicago,IL,
5185,61169081,10/5/12 23:06,2012,2,CPD,940060,PARK/STAND ON BICYCLE PATH,P271126,IL,PAS,4522 S DREXEL,Chicago,IL,
5186,61316814,10/6/12 22:35,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,148P192,IL,TMP,3544 W LAKE,Chicago,IL,
5187,61908321,10/2/12 20:12,2012,1,CPD,940060,PARK/STAND ON BICYCLE PATH,P433323,IL,PAS,1307 S WABASH,Chicago,IL,
5188,61316810,10/6/12 22:35,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,N193443,IL,PAS,3510 W LAKE,Chicago,IL,
5189,61316811,10/6/12 22:33,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,H643334,IL,PAS,3510 W LAKE ST,Chicago,IL,
5190,61316812,10/6/12 22:33,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,9979DN,IL,ORG,3510 W LAKE ST,Chicago,IL,
5191,61316813,10/6/12 22:35,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,N341304,IL,PAS,3510 W LAKE ST,Chicago,IL,
5192,61316818,10/8/12 13:47,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,N557786,IL,PAS,3610 W JACKSON,Chicago,IL,
5193,61673889,10/7/12 0:18,2012,15,CPD,940060,PARK/STAND ON BICYCLE PATH,915N553,IL,TMP,5032 W WASHINGTON,Chicago,IL,
5194,61937368,10/12/12 10:20,2012,18,CPD,940060,PARK/STAND ON BICYCLE PATH,6011TX,IL,TXI,80 E GRAND,Chicago,IL,
5195,61127579,10/13/12 16:22,2012,13,CPD,940060,PARK/STAND ON BICYCLE PATH,N191883,IL,PAS,2108 W DIVISION,Chicago,IL,
5196,61316788,10/11/12 18:28,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,H896400,IL,PAS,3710 W JACKSON,Chicago,IL,
5197,61316789,10/11/12 18:31,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,722RRS,TX,TRK,3730 W JACKSON,Chicago,IL,
5198,61168271,10/12/12 15:15,2012,2,CPD,940060,PARK/STAND ON BICYCLE PATH,232P413,IL,TMP,746 E OAKWOOD,Chicago,IL,
5199,61153466,10/16/12 20:25,2012,14,CPD,940060,PARK/STAND ON BICYCLE PATH,A463321,IL,PAS,3026 N KEDZIE,Chicago,IL,
5200,61169480,10/17/12 15:55,2012,2,CPD,940060,PARK/STAND ON BICYCLE PATH,5699341,IL,PAS,5002 S DREXEL,Chicago,IL,
5201,61317722,10/11/12 18:55,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,262P748,IL,PAS,3640 W JACKSON,Chicago,IL,
5202,61317726,10/15/12 18:28,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,A633801,IL,PAS,3640 W JACKSON,Chicago,IL,
5203,61317727,10/15/12 18:30,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,941N993,IL,TMP,3642 W JACKSON,Chicago,IL,
5204,61317733,10/18/12 17:05,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,MCHON19,IL,PAS,3640 W JACKSON,Chicago,IL,
5205,61574730,10/24/12 19:38,2012,12,CPD,940060,PARK/STAND ON BICYCLE PATH,ELLEWS,IL,PAS,332 S HALSTED,Chicago,IL,
5206,61820060,10/24/12 9:30,2012,4,CPD,940060,PARK/STAND ON BICYCLE PATH,H669594,IL,PAS,3333 E 83RD,Chicago,IL,
5207,61907544,10/19/12 19:25,2012,1,CPD,940060,PARK/STAND ON BICYCLE PATH,N778723,IL,PAS,1121 S WABASH,Chicago,IL,
5208,61383476,10/27/12 22:30,2012,18,CPD,940060,PARK/STAND ON BICYCLE PATH,X381625,IL,PAS,1607 N WELLS,Chicago,IL,
5209,61582711,10/30/12 19:56,2012,12,CPD,940060,PARK/STAND ON BICYCLE PATH,L857940,IL,PAS,551 W KINZIE ST,Chicago,IL,
5210,61582712,10/30/12 19:58,2012,12,CPD,940060,PARK/STAND ON BICYCLE PATH,G291058,IL,PAS,358 N CLINTON ST,Chicago,IL,
5211,61908962,10/31/12 13:07,2012,1,CPD,940060,PARK/STAND ON BICYCLE PATH,N163624,IL,PAS,1134 S WABASH AVE,Chicago,IL,
5212,61215165,11/4/12 16:28,2012,211,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,R234964,IL,PAS,614 S WABASH,Chicago,IL,
5213,61318510,10/30/12 20:10,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,X510110,IL,PAS,3750 W JACKSON,Chicago,IL,
5214,61318517,11/4/12 18:50,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,P631600,IL,PAS,3151 W LAKE,Chicago,IL,
5215,62028311,11/10/12 0:30,2012,19,CPD,940060,PARK/STAND ON BICYCLE PATH,3549TX,IL,TXI,3314 N CLARK,Chicago,IL,
5216,61130491,11/14/12 15:50,2012,13,CPD,940060,PARK/STAND ON BICYCLE PATH,L629720,IL,PAS,2233 W DIVISION,Chicago,IL,
5217,61875573,11/9/12 16:44,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,1166106,IL,PAS,2219 S MARSHALL BLVD,Chicago,IL,
5218,61981630,11/14/12 16:11,2012,24,CPD,940060,PARK/STAND ON BICYCLE PATH,X882570,IL,PAS,1411 W MORSE,Chicago,IL,
5219,61647791,11/18/12 2:07,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,N329952,IL,PAS,2202 S MARSHALL BLVD,Chicago,IL,
5220,61647792,11/12/12 2:09,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,L373003,IL,PAS,2204 S MARSHALL BLVD,Chicago,IL,
5221,61647793,11/18/12 2:11,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,K839174,IL,PAS,2206 S MARSHALL BLVD,Chicago,IL,
5222,61647794,11/18/12 2:19,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,N961948,IL,PAS,2208 S MARSHALL BLVD,Chicago,IL,
5223,61647795,11/18/12 2:20,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,T578376,IL,PAS,2210 S MARSHALL BLVD,Chicago,IL,
5224,61647796,11/18/12 2:22,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,N835102,IL,PAS,2212 S MARSHALL BLVD,Chicago,IL,
5225,61647797,11/18/12 2:23,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,SPX6098,NC,PAS,2214 S MARSHALL BLVD,Chicago,IL,
5226,61647798,11/18/12 2:25,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,P349535,IL,PAS,2216 S MARSHALL BLD,Chicago,IL,
5227,61647799,11/18/12 2:27,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,K754099,IL,PAS,2218 S MARSHALL BLVD,Chicago,IL,
5228,61647800,11/18/12 2:29,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,16102RM,IL,PAS,2220 S MARSHALL BLVD,Chicago,IL,
5229,61647801,11/18/12 2:32,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,A753268,IL,PAS,2222 S MARSHALL BLVD,Chicago,IL,
5230,61647803,11/18/12 2:36,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,8512820,IL,PAS,2226 S MARSHALL BLVD,Chicago,IL,
5231,61647804,11/18/12 2:38,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,305TEH,WI,PAS,2228 S MARSHALL BLDV,Chicago,IL,
5232,61647805,11/18/12 2:40,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,G341256,IL,PAS,2230 S MARSHALL BLVD,Chicago,IL,
5233,61647806,11/18/12 2:42,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,A449010,IL,PAS,2232 S MARSHALL,Chicago,IL,
5234,61647807,11/18/12 2:43,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,N656056,IL,PAS,2234 S MARSHALL BLDV,Chicago,IL,
5235,61647808,11/18/12 2:44,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,668XFQ,IL,PAS,2236 S MARSHALL BLVD,Chicago,IL,
5236,61647809,11/18/12 2:46,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,9487910,IL,PAS,2238 S MARSHALL BLVD,Chicago,IL,
5237,61647810,11/18/12 2:47,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,209P132,IL,TMP,2240 S MARSHALL BLVD,Chicago,IL,
5238,61654362,11/16/12 5:00,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,BYL2236,IL,PAS,1359 S INDEPENDENCE,Chicago,IL,
5239,61654363,11/16/12 5:07,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,N768634,IL,PAS,1359 S INDEPENDENCE,Chicago,IL,
5240,61654364,11/16/12 5:02,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,L752732,IL,PAS,1357 S INDPENDENCE,Chicago,IL,
5241,61654365,11/16/12 5:03,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,K668056,IL,PAS,1357 S INDEPENDENCE,Chicago,IL,
5242,61654366,11/16/12 5:04,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,R377335,IL,PAS,1355 S INDEPENDENCE,Chicago,IL,
5243,61654367,11/16/12 5:05,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,R218108,IL,PAS,1311 S INDEPENDENCE,Chicago,IL,
5244,61654368,11/16/12 5:07,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,P765736,IL,PAS,1309 S INDEPENDENCE,Chicago,IL,
5245,61654369,11/16/12 5:09,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,N232448,IL,PAS,1307 S INDEPENDENCE,Chicago,IL,
5246,61654370,11/16/12 5:10,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,1442344,IL,PAS,1257 S INDEPENDENCE,Chicago,IL,
5247,61654371,11/16/12 5:12,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,R253645,IL,PAS,1255 S INDEPENDENCE AVE,Chicago,IL,
5248,61654372,11/16/12 5:15,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,6438768,IL,PAS,1245 S INDEPENDENCE AVE,Chicago,IL,
5249,61654373,11/16/12 5:17,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,K665495,IL,PAS,1221 S INDEPENDENCE,Chicago,IL,
5250,61654375,11/16/12 5:20,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,H947934,IL,PAS,1252 S INDEPENDENCE,Chicago,IL,
5251,61872096,11/16/12 5:00,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,4775634,IL,PAS,1325 S INDEPENDENCE,Chicago,IL,
5252,61872097,11/16/12 5:01,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,DAHLING,IL,PAS,1323 S INDEPENDENCE,Chicago,IL,
5253,61872098,11/16/12 5:02,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,L637546,IL,PAS,1321 S INDEPENDENCE,Chicago,IL,
5254,61872099,11/16/12 5:04,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,A851582,IL,PAS,1317 S INDEPENDENCE,Chicago,IL,
5255,61872100,11/16/12 5:06,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,L319193,IL,PAS,1315 S INDEPENDENCE,Chicago,IL,
5256,61872101,11/16/12 5:08,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,N557849,IL,PAS,1301 S INDEPENDENCE,Chicago,IL,
5257,61872102,11/16/12 5:09,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,K532304,IL,PAS,1305 S INDEPENDENCE,Chicago,IL,
5258,61872105,11/16/12 5:15,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,N541242,IL,PAS,1318 S INDEPENDENCE,Chicago,IL,
5259,61872109,11/17/12 6:09,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,H402521,IL,PAS,1224 S INDEPENDENCE,Chicago,IL,
5260,61872110,11/17/12 6:12,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,A914298,IL,PAS,1306 S INDEPENDENCE,Chicago,IL,
5261,61872111,11/17/12 6:14,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,P549685,IL,PAS,1356 S INDEPENDENCE,Chicago,IL,
5262,62043121,11/17/12 6:11,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,N555147,IL,PAS,1320 S INDEPENDENCE,Chicago,IL,
5263,61647802,11/18/12 2:34,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,N194193,IL,PAS,2224 S MARSHALL BLVD,Chicago,IL,
5264,61967505,11/17/12 12:36,2012,18,CPD,940060,PARK/STAND ON BICYCLE PATH,MM8438,IL,PAS,1920 N HALSTED,Chicago,IL,
5265,61168273,11/19/12 15:05,2012,2,CPD,940060,PARK/STAND ON BICYCLE PATH,N433584,IL,PAS,746 E OAKWODO,Chicago,IL,
5266,61873236,11/23/12 22:24,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,L761763,IL,PAS,2312 S BLUE ISLAND,Chicago,IL,
5267,62047764,11/24/12 23:35,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,9614065,IL,PAS,2312 S BLUE ISLAND,Chicago,IL,
5268,61924773,11/24/12 1:22,2012,14,CPD,940060,PARK/STAND ON BICYCLE PATH,H162789,IL,PAS,2122 N MILWAUKEE,Chicago,IL,
5269,61319174,11/28/12 20:15,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,3103042,IL,PAS,800 S INDEPENDENCE,Chicago,IL,
5270,61319175,11/28/12 20:20,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,N570346,IL,PAS,802 S INDEPENDENCE,Chicago,IL,
5271,61319176,11/28/12 20:32,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,G240184,IL,PAS,628 S INDEPENDENCE,Chicago,IL,
5272,61319177,11/28/12 20:36,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,N551706,IL,PAS,706 S INDEPENDENCE,Chicago,IL,
5273,61319178,11/28/12 20:37,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,N851866,IL,PAS,708 S INDEPENDENCE,Chicago,IL,
5274,61319179,11/28/12 20:41,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,C120746,IL,PAS,808 S INDEPENDENCE,Chicago,IL,
5275,61319180,11/28/12 20:57,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,H289890,IL,PAS,925 S INDEPENDENCE,Chicago,IL,
5276,62043784,12/1/12 13:10,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,L637546,IL,PAS,1323 S INDEPENDENCE,Chicago,IL,
5277,62043785,12/1/12 13:12,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,L655928,IL,PAS,1305 S INDEPENDENCE,Chicago,IL,
5278,61321190,11/30/12 19:47,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,N542883,IL,PAS,1139 S INDEPENDENCE,Chicago,IL,
5279,61882169,12/1/12 14:57,2012,1,CPD,940060,PARK/STAND ON BICYCLE PATH,L564273,IL,PAS,70 N DESPLAINES,Chicago,IL,
5280,61882170,12/1/12 14:58,2012,1,CPD,940060,PARK/STAND ON BICYCLE PATH,A616805,IL,PAS,66 N DESPLAINES,Chicago,IL,
5281,62007488,12/1/12 14:56,2012,1,CPD,940060,PARK/STAND ON BICYCLE PATH,L972759,IL,PAS,46 N DESPLAINES,Chicago,IL,
5282,62007489,12/1/12 15:01,2012,1,CPD,940060,PARK/STAND ON BICYCLE PATH,L115634,IL,PAS,26 S DESPLAINES,Chicago,IL,
5283,62007490,12/1/12 15:05,2012,1,CPD,940060,PARK/STAND ON BICYCLE PATH,K987038,IL,PAS,306 S DESPLAINES,Chicago,IL,
5284,62007491,12/1/12 15:07,2012,1,CPD,940060,PARK/STAND ON BICYCLE PATH,P124684,IL,PAS,310 S DESPLAINES,Chicago,IL,
5285,61848921,12/1/12 10:16,2012,15,CPD,940060,PARK/STAND ON BICYCLE PATH,L297263,IL,PAS,4822 W WASHINTON,Chicago,IL,
5286,61873474,12/3/12 19:18,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,A861840,IL,PAS,1339 S INDEPENDENCE,Chicago,IL,
5287,61873477,12/3/12 19:24,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,N148434,IL,PAS,1335 S INDEPENDENCE,Chicago,IL,
5288,61873478,12/3/12 19:24,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,9233792,IL,PAS,1333 S INDEPENDENCE,Chicago,IL,
5289,61873479,12/3/12 19:29,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,L637546,IL,PAS,1323 S INDEPENDENCE,Chicago,IL,
5290,61347775,12/1/12 18:15,2012,17,CPD,940060,PARK/STAND ON BICYCLE PATH,L477027,IL,PAS,4515 N ELSTON,Chicago,IL,
5291,61872280,11/29/12 10:25,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,N222654,IL,PAS,1216 S INDEPENDENCE BLD,Chicago,IL,
5292,62045383,12/4/12 18:30,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,H844151,IL,PAS,2345 S BLUE ISLAND,Chicago,IL,
5293,61649189,12/5/12 19:42,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,A861840,IL,PAS,1339 S INDEPENDENCE,Chicago,IL,
5294,61649190,12/5/12 19:42,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,R434321,IL,PAS,1321 S INDEPENDENCE,Chicago,IL,
5295,61873324,12/5/12 19:43,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,N657974,IL,PAS,1309 S INDPENDENCE,Chicago,IL,
5296,62004391,12/5/12 9:00,2012,1,CPD,940060,PARK/STAND ON BICYCLE PATH,YGM415,IL,PAS,210 S DESPLAINES,Chicago,IL,
5297,62004539,12/5/12 8:53,2012,1,CPD,940060,PARK/STAND ON BICYCLE PATH,P609307,IL,PAS,20 S DESPLAINES,Chicago,IL,
5298,62004540,12/5/12 8:55,2012,1,CPD,940060,PARK/STAND ON BICYCLE PATH,6157DV,IL,VET,6 S DESPLAINES,Chicago,IL,
5299,61872281,12/7/12 9:15,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,A861840,IL,PAS,1337 S INDEPENDENCE BLVD,Chicago,IL,
5300,61924794,12/8/12 21:30,2012,14,CPD,940060,PARK/STAND ON BICYCLE PATH,P643622,IL,PAS,2110 N MILWAUKEE,Chicago,IL,
5301,62044026,12/7/12 9:20,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,K668056,IL,PAS,1323 S INDEPENDENCE,Chicago,IL,
5302,62045767,12/5/12 1:03,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,L637546,IL,PAS,1325 S INDEPENDENCE,Chicago,IL,
5303,62045768,12/5/12 1:08,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,A861840,IL,PAS,1341 S INDEPENDENCE,Chicago,IL,
5304,62045769,12/5/12 1:13,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,L752732,IL,PAS,1333 S INDEPENDENCE,Chicago,IL,
5305,61320555,12/12/12 3:37,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,G945455,IL,PAS,925 S INDEPENDENCE,Chicago,IL,
5306,61320556,12/12/12 3:58,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,WHY551,IL,PAS,901 S INDEPENDENCE BLVD,Chicago,IL,
5307,61320557,12/12/12 3:56,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,P880079,IL,PAS,825 S INDEPENDENCE BLVD,Chicago,IL,
5308,61320558,12/12/12 3:56,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,X447871,IL,PAS,819 S INDEPENDENCE BLVD,Chicago,IL,
5309,61320559,12/12/12 4:02,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,388P957,IL,TMP,815 S INDEPENDENCE BLVD,Chicago,IL,
5310,61320560,12/12/12 4:03,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,N212470,IL,PAS,805 S INDEPENDENCE BLVD,Chicago,IL,
5311,61320815,12/12/12 3:56,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,N224274,IL,PAS,823 S INDEPENDENCE,Chicago,IL,
5312,61320816,12/12/12 3:59,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,L251859,IL,PAS,817 S INDPENDENCE,Chicago,IL,
5313,61320817,12/12/12 4:03,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,R111386,IL,PAS,803 S INDEPENDENCE,Chicago,IL,
5314,61851667,11/26/12 10:08,2012,15,CPD,940060,PARK/STAND ON BICYCLE PATH,X429071,IL,PAS,5029 W WASHINGTON,Chicago,IL,
5315,61851668,11/26/12 10:08,2012,15,CPD,940060,PARK/STAND ON BICYCLE PATH,P131350,IL,PAS,5021 W WASHINGTON,Chicago,IL,
5316,61851670,11/26/12 10:10,2012,15,CPD,940060,PARK/STAND ON BICYCLE PATH,A176386,IL,PAS,4833 W WASHINGTON,Chicago,IL,
5317,62043394,12/15/12 1:37,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,N797680,IL,PAS,1335 S INDPENDENCE,Chicago,IL,
5318,62043395,12/15/12 1:40,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,P156456,IL,PAS,1309 S INDEPENDENCE,Chicago,IL,
5319,62043396,12/15/12 1:41,2012,10,CPD,940060,PARK/STAND ON BICYCLE PATH,P765736,IL,PAS,1307 S INDEPENDENCE,Chicago,IL,
5320,61168282,12/16/12 16:04,2012,2,CPD,940060,PARK/STAND ON BICYCLE PATH,N527254,IL,PAS,746 E OAKWOOD,Chicago,IL,
5321,61168283,12/16/12 16:08,2012,2,CPD,940060,PARK/STAND ON BICYCLE PATH,R518111,IL,PAS,746 E OAKWOOD,Chicago,IL,
5322,61168284,12/16/12 16:11,2012,2,CPD,940060,PARK/STAND ON BICYCLE PATH,KXA356,IL,PAS,744 E OAKWOOD,Chicago,IL,
5323,61582729,12/6/12 21:14,2012,12,CPD,940060,PARK/STAND ON BICYCLE PATH,P940957,IL,PAS,613 W KINZIE ST,Chicago,IL,
5324,62079551,12/8/12 18:54,2012,12,CPD,940060,PARK/STAND ON BICYCLE PATH,G414347,IL,PAS,358 S DESPLAINES,Chicago,IL,
5325,62079552,12/8/12 18:55,2012,12,CPD,940060,PARK/STAND ON BICYCLE PATH,X872075,IL,PAS,358 S DES PLAINES,Chicago,IL,
5326,62080362,12/12/12 20:48,2012,12,CPD,940060,PARK/STAND ON BICYCLE PATH,L673534,IL,PAS,1133 W 18TH,Chicago,IL,
5327,61311123,12/19/12 2:00,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,L318276,IL,PAS,1137 S INDEPENDENCE,Chicago,IL,
5328,61311124,12/19/12 2:07,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,R256328,IL,PAS,925 S INDEPEDENCE,Chicago,IL,
5329,61311125,12/19/12 2:14,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,P880079,IL,PAS,823 S INDEPENDENCE,Chicago,IL,
5330,61311126,12/19/12 2:19,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,L251859,IL,PAS,803 S INDEPENDENCE,Chicago,IL,
5331,61321835,12/19/12 1:58,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,X372386,IL,PAS,1147 S INDEPENDENCE,Chicago,IL,
5332,61321836,12/19/12 2:05,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,8113478,IL,PAS,925 S INDPENDENCE,Chicago,IL,
5333,61321837,12/19/12 2:11,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,WHY551,WI,PAS,901 S INDEPENDENCE,Chicago,IL,
5334,61321838,12/19/12 2:14,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,N568556,IL,PAS,819 S INDPENDENCE,Chicago,IL,
5335,61321839,12/19/12 2:15,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,N539816,IL,PAS,819 S INDEPENDENCE,Chicago,IL,
5336,61321840,12/19/12 2:16,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,A418824,IL,PAS,813 S INDEPENDENCE,Chicago,IL,
5337,61321841,12/19/12 2:19,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,X447871,IL,PAS,807 S INDEPENDENCE,Chicago,IL,
5338,61321842,12/19/12 2:25,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,7548536,IL,PAS,755 S INDEPENDENCE,Chicago,IL,
5339,62007807,12/20/12 21:35,2012,1,CPD,940060,PARK/STAND ON BICYCLE PATH,2281691,IL,PAS,1234 S INDEPENDENCE,Chicago,IL,
5340,62007808,12/20/12 21:40,2012,1,CPD,940060,PARK/STAND ON BICYCLE PATH,R177666,IL,PAS,1314 S INDEPENDENCE,Chicago,IL,
