id,ticket_num,issued,year,address,unit_num,unit_desc,violation_code,code_description,license,license_st,license_type,city,state,location,coors,fixed_location,xcord,ycord
6689,66880282,3/20/16 22:30,2016,20 E HARRISON ST,1,CPD,940060,PARK/STAND ON BICYCLE PATH,Z475461,IL,PAS,Chicago,IL,"20 E HARRISON ST Chicago, IL","[41.8744211644, -87.6273011416]",,41.87442116,-87.62730114
6690,66880283,3/20/16 22:30,2016,10 E HARRISON ST,1,CPD,940060,PARK/STAND ON BICYCLE PATH,S215287,IL,PAS,Chicago,IL,"10 E HARRISON ST Chicago, IL","[41.874256134, -87.6267318726]",,41.87425613,-87.62673187
6691,66889712,3/19/16 18:57,2016,4027 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,V113638,IL,PAS,Chicago,IL,"4027 W MADISON Chicago, IL","[41.8803825378, -87.7267913818]",,41.88038254,-87.72679138
6692,66891791,3/18/16 12:52,2016,4119 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,2206354,IL,PAS,Chicago,IL,"4119 W MADISON Chicago, IL","[41.880355835, -87.7288818359]",,41.88035584,-87.72888184
6693,66891792,3/18/16 12:53,2016,4117 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,Z536326,IL,PAS,Chicago,IL,"4117 W MADISON Chicago, IL","[41.8806412071, -87.728626281]",,41.88064121,-87.72862628
6694,66891802,3/19/16 12:09,2016,4027 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,Z722961,IL,PAS,Chicago,IL,"4027 W MADISON Chicago, IL","[41.8803825378, -87.7267913818]",,41.88038254,-87.72679138
6695,66892469,3/19/16 17:35,2016,3031 W JACKSON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,L714730,IL,PAS,Chicago,IL,"3031 W JACKSON Chicago, IL","[41.8773206323, -87.7024921775]",,41.87732063,-87.70249218
6696,66892993,3/19/16 17:22,2016,4129 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,E443783,IL,PAS,Chicago,IL,"4129 W MADISON Chicago, IL","[41.8806385249, -87.7288837731]",,41.88063852,-87.72888377
6697,66722612,3/20/16 19:40,2016,222 W KINZIE,18,CPD,940060,PARK/STAND ON BICYCLE PATH,RUF325,IL,PAS,Chicago,IL,"222 W KINZIE Chicago, IL","[41.889186725, -87.634607479]",,41.88918673,-87.63460748
6698,66722613,3/20/16 19:40,2016,220 W KINZIE,18,CPD,940060,PARK/STAND ON BICYCLE PATH,E302503,IL,PAS,Chicago,IL,"220 W KINZIE Chicago, IL","[41.8894081116, -87.6349563599]",,41.88940811,-87.63495636
6699,66722614,3/20/16 19:40,2016,220 W KINZIE,18,CPD,940060,PARK/STAND ON BICYCLE PATH,7JIH320,IL,PAS,Chicago,IL,"220 W KINZIE Chicago, IL","[41.8894081116, -87.6349563599]",,41.88940811,-87.63495636
6700,66722615,3/20/16 19:40,2016,220 W KINZIE,18,CPD,940060,PARK/STAND ON BICYCLE PATH,JJB5,IL,PAS,Chicago,IL,"220 W KINZIE Chicago, IL","[41.8894081116, -87.6349563599]",,41.88940811,-87.63495636
6701,66722616,3/20/16 19:40,2016,220 W KINZIE,18,CPD,940060,PARK/STAND ON BICYCLE PATH,SNL840,IL,PAS,Chicago,IL,"220 W KINZIE Chicago, IL","[41.8894081116, -87.6349563599]",,41.88940811,-87.63495636
6702,66722617,3/20/16 19:40,2016,220 W KINZIE,18,CPD,940060,PARK/STAND ON BICYCLE PATH,S190782,IL,PAS,Chicago,IL,"220 W KINZIE Chicago, IL","[41.8894081116, -87.6349563599]",,41.88940811,-87.63495636
6703,66722618,3/20/16 19:40,2016,220 W KINZIE,18,CPD,940060,PARK/STAND ON BICYCLE PATH,E960251,IL,PAS,Chicago,IL,"220 W KINZIE Chicago, IL","[41.8894081116, -87.6349563599]",,41.88940811,-87.63495636
6704,66722619,3/20/16 19:40,2016,212 W KINZIE,18,CPD,940060,PARK/STAND ON BICYCLE PATH,V841449,IL,PAS,Chicago,IL,"212 W KINZIE Chicago, IL","[41.8894119263, -87.6346359253]",,41.88941193,-87.63463593
6705,66722620,3/20/16 19:40,2016,212 W KINZIE,18,CPD,940060,PARK/STAND ON BICYCLE PATH,JJXY83,IL,PAS,Chicago,IL,"212 W KINZIE Chicago, IL","[41.8894119263, -87.6346359253]",,41.88941193,-87.63463593
6706,66763041,3/22/16 12:48,2016,5470 W MADISOS T,15,CPD,940060,PARK/STAND ON BICYCLE PATH,5906DUB,IL,TRK,Chicago,IL,"5470 W MADISOS T Chicago, IL",,,,
6707,66763127,3/21/16 20:00,2016,4809 W MADISON ST,15,CPD,940060,PARK/STAND ON BICYCLE PATH,V598087,IL,PAS,Chicago,IL,"4809 W MADISON ST Chicago, IL","[41.8804608285, -87.7455872297]",,41.88046083,-87.74558723
6708,66644169,3/23/16 18:06,2016,4621 S DREXEL BLVD,2,CPD,940060,PARK/STAND ON BICYCLE PATH,Q117539,IL,PAS,Chicago,IL,"4621 S DREXEL BLVD Chicago, IL","[41.8107307702, -87.6038774103]",,41.81073077,-87.60387741
6709,66881270,3/23/16 3:05,2016,540 S MADISON,1,CPD,940060,PARK/STAND ON BICYCLE PATH,SSK8018,VA,PAS,Chicago,IL,"540 S MADISON Chicago, IL","[41.7959886789, -87.9366718233]",,41.79598868,-87.93667182
6710,66892743,3/24/16 20:20,2016,3408 W AUGUSTA,11,CPD,940060,PARK/STAND ON BICYCLE PATH,A448485,IL,PAS,Chicago,IL,"3408 W AUGUSTA Chicago, IL","[41.8991947174, -87.7119744569]",,41.89919472,-87.71197446
6711,66666229,3/24/16 15:44,2016,3630 W DOUGLAS BLVD,10,CPD,940060,PARK/STAND ON BICYCLE PATH,Z330089,IL,PAS,Chicago,IL,"3630 W DOUGLAS BLVD Chicago, IL","[41.8628816307, -87.7167400718]",,41.86288163,-87.71674007
6712,66666236,3/24/16 16:14,2016,3700 W DOUGALS BLVD,10,CPD,940060,PARK/STAND ON BICYCLE PATH,V738618,IL,PAS,Chicago,IL,"3700 W DOUGALS BLVD Chicago, IL","[41.8628648669, -87.7179041505]",,41.86286487,-87.71790415
6713,66666237,3/24/16 16:19,2016,3230 W DOUGLAS BLVD,10,CPD,940060,PARK/STAND ON BICYCLE PATH,S220565,IL,PAS,Chicago,IL,"3230 W DOUGLAS BLVD Chicago, IL","[41.8629848957, -87.7069446445]",,41.8629849,-87.70694464
6714,66892612,3/20/16 18:13,2016,4129 W MADISON ST,11,CPD,940060,PARK/STAND ON BICYCLE PATH,E532526,IL,PAS,Chicago,IL,"4129 W MADISON ST Chicago, IL","[41.8806385249, -87.7288837731]",,41.88063852,-87.72888377
6715,66893415,3/25/16 18:00,2016,4127 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,DCQ2689,MS,PAS,Chicago,IL,"4127 W MADISON Chicago, IL","[41.8803520203, -87.7292709351]",,41.88035202,-87.72927094
6716,66893419,3/25/16 18:43,2016,4123 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,Z465545,IL,PAS,Chicago,IL,"4123 W MADISON Chicago, IL","[41.880355835, -87.7291107178]",,41.88035584,-87.72911072
6717,66893681,3/27/16 19:11,2016,4239 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,S385183,IL,PAS,Chicago,IL,"4239 W MADISON Chicago, IL","[41.880317688, -87.7321472168]",,41.88031769,-87.73214722
6718,66893812,3/26/16 13:15,2016,4049 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,E857064,IL,PAS,Chicago,IL,"4049 W MADISON Chicago, IL","[41.8803710938, -87.7276229858]",,41.88037109,-87.72762299
6719,66852894,3/28/16 16:36,2016,1572 N CLEVELAND,18,CPD,940060,PARK/STAND ON BICYCLE PATH,S802087,IL,PAS,Chicago,IL,"1572 N CLEVELAND Chicago, IL","[41.9108341634, -87.6410648972]",,41.91083416,-87.6410649
6720,66880965,3/29/16 3:24,2016,1131 S CANAL ST,1,CPD,940060,PARK/STAND ON BICYCLE PATH,X128899,IL,PAS,Chicago,IL,"1131 S CANAL ST Chicago, IL","[41.8681629002, -87.6391980797]",,41.8681629,-87.63919808
6721,66882108,3/25/16 21:25,2016,2111 S STATE,1,CPD,940060,PARK/STAND ON BICYCLE PATH,729KZJ,WI,PAS,Chicago,IL,"2111 S STATE Chicago, IL","[41.8538284302, -87.6284332275]",,41.85382843,-87.62843323
6722,66882109,3/25/16 21:26,2016,2113 S STATE,1,CPD,940060,PARK/STAND ON BICYCLE PATH,CL2W139,TX,PAS,Chicago,IL,"2113 S STATE Chicago, IL","[41.8536720276, -87.6267547607]",,41.85367203,-87.62675476
6723,66893683,3/28/16 17:21,2016,4232 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,Z445917,IL,PAS,Chicago,IL,"4232 W MADISON Chicago, IL","[41.8807075918, -87.7314285189]",,41.88070759,-87.73142852
6724,66893684,3/28/16 17:24,2016,4411 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,E750813,IL,PAS,Chicago,IL,"4411 W MADISON Chicago, IL","[41.8805614114, -87.7358481288]",,41.88056141,-87.73584813
6725,66537026,3/29/16 15:44,2016,4218 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,Z448681,IL,PAS,Chicago,IL,"4218 W MADISON Chicago, IL","[41.881061554, -87.7316207886]",,41.88106155,-87.73162079
6726,66570716,3/25/16 9:38,2016,5140 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,P188887,IL,PAS,Chicago,IL,"5140 W MADISON Chicago, IL","[41.880657196, -87.7543792725]",,41.8806572,-87.75437927
6727,66757307,3/28/16 15:37,2016,4809 W MADISON ST,15,CPD,940060,PARK/STAND ON BICYCLE PATH,Z483266,IL,PAS,Chicago,IL,"4809 W MADISON ST Chicago, IL","[41.8804608285, -87.7455872297]",,41.88046083,-87.74558723
6728,66762883,3/25/16 19:40,2016,5044 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,V426689,IL,PAS,Chicago,IL,"5044 W MADISON Chicago, IL","[41.8808097839, -87.7519683838]",,41.88080978,-87.75196838
6729,66893685,3/28/16 17:28,2016,4407 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,Z617439,IL,PAS,Chicago,IL,"4407 W MADISON Chicago, IL","[41.8805620819, -87.7357622981]",,41.88056208,-87.7357623
6730,66961031,3/25/16 16:15,2016,5142 W MADISON ST,15,CPD,940060,PARK/STAND ON BICYCLE PATH,Z830724,IL,PAS,Chicago,IL,"5142 W MADISON ST Chicago, IL","[41.8804387003, -87.7540053427]",,41.8804387,-87.75400534
6731,66961032,3/25/16 16:16,2016,5146 W MADISON ST,15,CPD,940060,PARK/STAND ON BICYCLE PATH,Z158578,IL,PAS,Chicago,IL,"5146 W MADISON ST Chicago, IL","[41.8804380298, -87.7540677041]",,41.88043803,-87.7540677
6732,66653066,3/29/16 22:43,2016,3606 W DOUGLAS BLVD,10,CPD,940060,PARK/STAND ON BICYCLE PATH,680S933,IL,TMP,Chicago,IL,"3606 W DOUGLAS BLVD Chicago, IL","[41.8628983945, -87.7157121152]",,41.86289839,-87.71571212
6733,66893814,3/30/16 10:35,2016,4127 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,R434757,IL,PAS,Chicago,IL,"4127 W MADISON Chicago, IL","[41.8803520203, -87.7292709351]",,41.88035202,-87.72927094
6734,66925775,3/29/16 22:20,2016,2108 N CALIFORNIA,14,CPD,940060,PARK/STAND ON BICYCLE PATH,A592012,IL,PAS,Chicago,IL,"2108 N CALIFORNIA Chicago, IL","[41.9199523926, -87.6977005005]",,41.91995239,-87.6977005
6735,66756325,3/30/16 17:33,2016,1160 N CLARK,15,CPD,940060,PARK/STAND ON BICYCLE PATH,Z456640,IL,PAS,Chicago,IL,"1160 N CLARK Chicago, IL","[41.9035700709, -87.6315169036]",,41.90357007,-87.6315169
6736,66732449,4/1/16 10:51,2016,838 S CANAL ST,1,CPD,940060,PARK/STAND ON BICYCLE PATH,Y757704,IL,PAS,Chicago,IL,"838 S CANAL ST Chicago, IL","[41.8714258075, -87.6393844932]",,41.87142581,-87.63938449
6737,66732452,4/1/16 11:44,2016,850 S CANAL,1,CPD,940060,PARK/STAND ON BICYCLE PATH,A955457,IL,PAS,Chicago,IL,"850 S CANAL Chicago, IL","[41.8710724264, -87.6393764466]",,41.87107243,-87.63937645
6738,66892113,4/2/16 18:05,2016,4131 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,983R125,IL,TMP,Chicago,IL,"4131 W MADISON Chicago, IL","[41.8806385249, -87.7289266884]",,41.88063852,-87.72892669
6739,66892114,4/2/16 18:09,2016,4031 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,660S407,IL,TMP,Chicago,IL,"4031 W MADISON Chicago, IL","[41.880671382, -87.726469785]",,41.88067138,-87.72646979
6740,66892115,4/2/16 18:45,2016,4131 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,Z669753,IL,PAS,Chicago,IL,"4131 W MADISON Chicago, IL","[41.8806385249, -87.7289266884]",,41.88063852,-87.72892669
6741,66892117,4/3/16 21:40,2016,4241 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,757S190,IL,TMP,Chicago,IL,"4241 W MADISON Chicago, IL","[41.8806163967, -87.7315954864]",,41.8806164,-87.73159549
6742,66893699,4/1/16 17:19,2016,4129 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,Z241523,IL,PAS,Chicago,IL,"4129 W MADISON Chicago, IL","[41.8806385249, -87.7288837731]",,41.88063852,-87.72888377
6743,66893700,4/1/16 17:21,2016,4021 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,209S499,IL,TMP,Chicago,IL,"4021 W MADISON Chicago, IL","[41.8803825378, -87.7266082764]",,41.88038254,-87.72660828
6744,66893705,4/1/16 17:46,2016,4131 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,Z563570,IL,PAS,Chicago,IL,"4131 W MADISON Chicago, IL","[41.8806385249, -87.7289266884]",,41.88063852,-87.72892669
6745,66893706,4/1/16 17:48,2016,4021 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,Z400827,IL,PAS,Chicago,IL,"4021 W MADISON Chicago, IL","[41.8803825378, -87.7266082764]",,41.88038254,-87.72660828
6746,67032702,4/1/16 18:22,2016,4044 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,E546623,IL,PAS,Chicago,IL,"4044 W MADISON Chicago, IL","[41.881111145, -87.7274551392]",,41.88111115,-87.72745514
6747,67034375,4/2/16 11:25,2016,4030 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,720S735,IL,TMP,Chicago,IL,"4030 W MADISON Chicago, IL","[41.880761236, -87.7264724672]",,41.88076124,-87.72647247
6748,66792505,4/3/16 10:55,2016,1810 W JACKSON,145,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,6591664,IL,PAS,Chicago,IL,"1810 W JACKSON Chicago, IL","[41.8777999878, -87.6721801758]",,41.87779999,-87.67218018
6749,66792506,4/3/16 10:57,2016,1810 W JACKSON,145,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,Z536882,IL,PAS,Chicago,IL,"1810 W JACKSON Chicago, IL","[41.8777999878, -87.6721801758]",,41.87779999,-87.67218018
6750,66792507,4/3/16 10:58,2016,1814 W JACKSON,145,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,Z331597,IL,PAS,Chicago,IL,"1814 W JACKSON Chicago, IL","[41.8775948882, -87.6721315831]",,41.87759489,-87.67213158
6751,67032705,4/3/16 19:05,2016,4233 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,E194104,IL,PAS,Chicago,IL,"4233 W MADISON Chicago, IL","[41.8806177378, -87.7314271778]",,41.88061774,-87.73142718
6752,67032706,4/3/16 20:32,2016,4232 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,S228676,IL,PAS,Chicago,IL,"4232 W MADISON Chicago, IL","[41.8807075918, -87.7314285189]",,41.88070759,-87.73142852
6753,65816701,4/5/16 20:30,2016,1619 W MORSE,24,CPD,940060,PARK/STAND ON BICYCLE PATH,1742205,IL,TRK,Chicago,IL,"1619 W MORSE Chicago, IL","[42.0074768066, -87.6709213257]",,42.00747681,-87.67092133
6754,66731378,4/4/16 20:39,2016,2119 W LAKE ST,12,CPD,940060,PARK/STAND ON BICYCLE PATH,61898FF,IL,PAS,Chicago,IL,"2119 W LAKE ST Chicago, IL","[41.8849039078, -87.6796296984]",,41.88490391,-87.6796297
6755,66893703,4/1/16 17:41,2016,4031 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,57156FF,IL,PAS,Chicago,IL,"4031 W MADISON Chicago, IL","[41.880671382, -87.726469785]",,41.88067138,-87.72646979
6756,66951091,4/6/16 11:24,2016,4544 N BROADWAY,19,CPD,940060,PARK/STAND ON BICYCLE PATH,96392PV,IL,DOM,Chicago,IL,"4544 N BROADWAY Chicago, IL","[41.9643898308, -87.6568597555]",,41.96438983,-87.65685976
6757,66951093,4/6/16 13:29,2016,4439 N BROADWAY,19,CPD,940060,PARK/STAND ON BICYCLE PATH,Z201764,IL,PAS,Chicago,IL,"4439 N BROADWAY Chicago, IL","[41.962917, -87.655494]",,41.962917,-87.655494
6758,66847208,4/5/16 17:55,2016,5138 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,775S792,IL,PAS,Chicago,IL,"5138 W MADISON Chicago, IL","[41.8807792664, -87.7542495728]",,41.88077927,-87.75424957
6759,66961069,4/8/16 22:18,2016,5353 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,Z683738,IL,PAS,Chicago,IL,"5353 W MADISON Chicago, IL","[41.8802784383, -87.7596694976]",,41.88027844,-87.7596695
6760,67034385,4/7/16 6:51,2016,606 S INDEPENDENCE,11,CPD,940060,PARK/STAND ON BICYCLE PATH,Z646710,IL,PAS,Chicago,IL,"606 S INDEPENDENCE Chicago, IL","[41.8731524795, -87.7204160392]",,41.87315248,-87.72041604
6761,66892120,4/9/16 17:41,2016,4119 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,Z894292,IL,PAS,Chicago,IL,"4119 W MADISON Chicago, IL","[41.880355835, -87.7288818359]",,41.88035584,-87.72888184
6762,66953292,4/9/16 9:02,2016,4424 N BROADWAY,19,CPD,940060,PARK/STAND ON BICYCLE PATH,2167220,IL,PAS,Chicago,IL,"4424 N BROADWAY Chicago, IL","[41.962024793, -87.6553597301]",,41.96202479,-87.65535973
6763,66953295,4/9/16 9:07,2016,4518 N BROADWAY,19,CPD,940060,PARK/STAND ON BICYCLE PATH,Y487930,IL,PAS,Chicago,IL,"4518 N BROADWAY Chicago, IL","[41.9639680535, -87.6566062868]",,41.96396805,-87.65660629
6764,67033755,4/7/16 11:48,2016,4132 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,Z382640,IL,PAS,Chicago,IL,"4132 W MADISON Chicago, IL","[41.8810844421, -87.7295379639]",,41.88108444,-87.72953796
6765,67033756,4/7/16 11:51,2016,4019 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,Z669103,IL,PAS,Chicago,IL,"4019 W MADISON Chicago, IL","[41.8803863525, -87.7264709473]",,41.88038635,-87.72647095
6766,67033770,4/10/16 14:02,2016,4039 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,E862912,IL,PAS,Chicago,IL,"4039 W MADISON Chicago, IL","[41.8806686997, -87.7266401052]",,41.8806687,-87.72664011
6767,67034155,4/8/16 17:34,2016,4039 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,Z674523,IL,PAS,Chicago,IL,"4039 W MADISON Chicago, IL","[41.8806686997, -87.7266401052]",,41.8806687,-87.72664011
6768,66821854,4/10/16 3:15,2016,4811 W ALKE,192,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,997RWR,MN,PAS,Chicago,IL,"4811 W ALKE Chicago, IL","[41.8865729123, -87.7461773157]",,41.88657291,-87.74617732
6769,66854718,4/10/16 16:42,2016,106 E GRAND AVE,18,CPD,940060,PARK/STAND ON BICYCLE PATH,Z417871,IL,PAS,Chicago,IL,"106 E GRAND AVE Chicago, IL","[41.891759634, -87.6251553744]",,41.89175963,-87.62515537
6770,66961075,4/10/16 17:22,2016,5138 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,Z800001,IL,PAS,Chicago,IL,"5138 W MADISON Chicago, IL","[41.8807792664, -87.7542495728]",,41.88077927,-87.75424957
6771,66961076,4/10/16 17:22,2016,5140 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,S627527,IL,PAS,Chicago,IL,"5140 W MADISON Chicago, IL","[41.880657196, -87.7543792725]",,41.8806572,-87.75437927
6772,66961078,4/10/16 21:50,2016,5136 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,6250538,IL,PAS,Chicago,IL,"5136 W MADISON Chicago, IL","[41.8807830811, -87.75415802]",,41.88078308,-87.75415802
6773,66961079,4/10/16 21:50,2016,5138 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,R324368,IL,PAS,Chicago,IL,"5138 W MADISON Chicago, IL","[41.8807792664, -87.7542495728]",,41.88077927,-87.75424957
6774,66961080,4/10/16 21:50,2016,5144 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,Z403564,IL,PAS,Chicago,IL,"5144 W MADISON Chicago, IL","[41.8806533813, -87.7545166016]",,41.88065338,-87.7545166
6775,66961081,4/10/16 22:05,2016,5530 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,Y845338,IL,PAS,Chicago,IL,"5530 W MADISON Chicago, IL","[41.880319342, -87.7636572719]",,41.88031934,-87.76365727
6776,66989053,4/10/16 17:43,2016,3758 S KING DR,2,CPD,940060,PARK/STAND ON BICYCLE PATH,S189781,IL,PAS,Chicago,IL,"3758 S KING DR Chicago, IL","[41.8264330924, -87.6173602045]",,41.82643309,-87.6173602
6777,66667282,4/9/16 21:20,2016,2204 S MARSHALL BL,10,CPD,940060,PARK/STAND ON BICYCLE PATH,N495330,IL,PAS,Chicago,IL,"2204 S MARSHALL BL Chicago, IL","[41.8517397344, -87.6991206408]",,41.85173973,-87.69912064
6778,66667283,4/9/16 21:23,2016,2206 S MARSHALL,10,CPD,940060,PARK/STAND ON BICYCLE PATH,S917282,IL,PAS,Chicago,IL,"2206 S MARSHALL Chicago, IL","[41.8517397344, -87.6991206408]",,41.85173973,-87.69912064
6779,66667284,4/9/16 21:24,2016,2208 S MARSHALL,10,CPD,940060,PARK/STAND ON BICYCLE PATH,R382456,IL,PAS,Chicago,IL,"2208 S MARSHALL Chicago, IL","[41.8517397344, -87.6991206408]",,41.85173973,-87.69912064
6780,66667285,4/9/16 21:26,2016,2210 S MARSHALL,10,CPD,940060,PARK/STAND ON BICYCLE PATH,V885466,IL,PAS,Chicago,IL,"2210 S MARSHALL Chicago, IL","[41.8517397344, -87.6991206408]",,41.85173973,-87.69912064
6781,66667286,4/9/16 21:43,2016,2210 S MARSHALL,10,CPD,940060,PARK/STAND ON BICYCLE PATH,G312596,IL,PAS,Chicago,IL,"2210 S MARSHALL Chicago, IL","[41.8517397344, -87.6991206408]",,41.85173973,-87.69912064
6782,66667287,4/9/16 21:49,2016,2212 S MARSHALL,10,CPD,940060,PARK/STAND ON BICYCLE PATH,X161162,IL,PAS,Chicago,IL,"2212 S MARSHALL Chicago, IL","[41.8514923006, -87.6991186291]",,41.8514923,-87.69911863
6783,66667288,4/9/16 21:51,2016,2214 S MARSHALL,10,CPD,940060,PARK/STAND ON BICYCLE PATH,Y831893,IL,PAS,Chicago,IL,"2214 S MARSHALL Chicago, IL","[41.8513374329, -87.6997146606]",,41.85133743,-87.69971466
6784,66667289,4/9/16 21:53,2016,2216 S MARSHALL,10,CPD,940060,PARK/STAND ON BICYCLE PATH,A776846,IL,PAS,Chicago,IL,"2216 S MARSHALL Chicago, IL","[41.8512687683, -87.6997146606]",,41.85126877,-87.69971466
6785,66667290,4/9/16 21:55,2016,2216 S MARSHALL,10,CPD,940060,PARK/STAND ON BICYCLE PATH,Y803195,IL,PAS,Chicago,IL,"2216 S MARSHALL Chicago, IL","[41.8512687683, -87.6997146606]",,41.85126877,-87.69971466
6786,66667291,4/9/16 21:57,2016,2218 S MARSHALL,10,CPD,940060,PARK/STAND ON BICYCLE PATH,E342179,IL,PAS,Chicago,IL,"2218 S MARSHALL Chicago, IL","[41.8512001038, -87.6997070312]",,41.8512001,-87.69970703
6787,66760698,4/13/16 10:36,2016,1804 W ROOSEVELT,12,CPD,940060,PARK/STAND ON BICYCLE PATH,H799923,IL,PAS,Chicago,IL,"1804 W ROOSEVELT Chicago, IL","[41.8669310957, -87.6716159284]",,41.8669311,-87.67161593
6788,66760699,4/13/16 10:40,2016,1856 W ROOSEVELT,12,CPD,940060,PARK/STAND ON BICYCLE PATH,V146276,IL,PAS,Chicago,IL,"1856 W ROOSEVELT Chicago, IL","[41.8669143319, -87.6729241759]",,41.86691433,-87.67292418
6789,66760700,4/13/16 10:42,2016,1858 W ROOSEVELT,12,CPD,940060,PARK/STAND ON BICYCLE PATH,Z644682,IL,PAS,Chicago,IL,"1858 W ROOSEVELT Chicago, IL","[41.8669136614, -87.6729744673]",,41.86691366,-87.67297447
6790,66760701,4/13/16 10:43,2016,1860 W ROOSEVELT,12,CPD,940060,PARK/STAND ON BICYCLE PATH,V765436,IL,PAS,Chicago,IL,"1860 W ROOSEVELT Chicago, IL","[41.8669129908, -87.6730247587]",,41.86691299,-87.67302476
6791,66570850,4/12/16 20:22,2016,5427 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,Z663860,IL,PAS,Chicago,IL,"5427 W MADISON Chicago, IL","[41.8802750856, -87.7612178028]",,41.88027509,-87.7612178
6792,66953296,4/9/16 14:10,2016,4545 N BROADWAY,19,CPD,940060,PARK/STAND ON BICYCLE PATH,E437312,MI,PAS,Chicago,IL,"4545 N BROADWAY Chicago, IL","[41.965015, -87.656806]",,41.965015,-87.656806
6793,66953299,4/12/16 10:06,2016,4425 N BROADWAY,19,CPD,940060,PARK/STAND ON BICYCLE PATH,R824428,IL,PAS,Chicago,IL,"4425 N BROADWAY Chicago, IL","[41.9623761624, -87.655473724]",,41.96237616,-87.65547372
6794,66953300,4/12/16 10:07,2016,4427 N BROADWAY,19,CPD,940060,PARK/STAND ON BICYCLE PATH,CJM4315,MI,PAS,Chicago,IL,"4427 N BROADWAY Chicago, IL","[41.9623982906, -87.6554911584]",,41.96239829,-87.65549116
6795,66953306,4/13/16 12:29,2016,4431 N BROADWAY,19,CPD,940060,PARK/STAND ON BICYCLE PATH,E796250,IL,PAS,Chicago,IL,"4431 N BROADWAY Chicago, IL","[41.962642, -87.655372]",,41.962642,-87.655372
6796,66959960,4/11/16 16:38,2016,4919 W WASHINGTON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,Z19854,IL,PAS,Chicago,IL,"4919 W WASHINGTON Chicago, IL","[41.8813972473, -87.748588562]",,41.88139725,-87.74858856
6797,66959961,4/11/16 17:04,2016,5142 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,Z674712,IL,PAS,Chicago,IL,"5142 W MADISON Chicago, IL","[41.8804387003, -87.7540053427]",,41.8804387,-87.75400534
6798,66959962,4/11/16 17:33,2016,5222 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,379S071,IL,TMP,Chicago,IL,"5222 W MADISON Chicago, IL","[41.8806991577, -87.7556915283]",,41.88069916,-87.75569153
