,Unnamed: 0,id,ticket_num,issued,year,address,unit_num,unit_desc,violation_code,code_description,license,license_st,license_type,city,state,location
5881,5881,5882,64614533,6/9/14 20:51,2014,752 E OAKWOOD,2,CPD,940060,PARK/STAND ON BICYCLE PATH,H324171,IL,PAS,Chicago,IL,"752 E OAKWOOD Chicago, IL"
5882,5882,5883,64614534,6/9/14 20:56,2014,750 E OAKWOOD,2,CPD,940060,PARK/STAND ON BICYCLE PATH,2277083,IL,PAS,Chicago,IL,"750 E OAKWOOD Chicago, IL"
5883,5883,5884,64447989,6/14/14 20:34,2014,2551 W DIVISION,14,CPD,940060,PARK/STAND ON BICYCLE PATH,R487772,IL,PAS,Chicago,IL,"2551 W DIVISION Chicago, IL"
5884,5884,5885,64849653,6/16/14 0:24,2014,2154 W JACKSON,12,CPD,940060,PARK/STAND ON BICYCLE PATH,P110063,IL,PAS,Chicago,IL,"2154 W JACKSON Chicago, IL"
5885,5885,5886,64939473,6/4/14 14:57,2014,5405 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,V434560,IL,PAS,Chicago,IL,"5405 W MADISON Chicago, IL"
5886,5886,5887,64942583,6/12/14 19:30,2014,1622 N HALSTED,18,CPD,940060,PARK/STAND ON BICYCLE PATH,CHD720,IL,PAS,Chicago,IL,"1622 N HALSTED Chicago, IL"
5887,5887,5888,64942661,6/5/14 8:20,2014,1416 N HALSTED,18,CPD,940060,PARK/STAND ON BICYCLE PATH,A789775,IL,PAS,Chicago,IL,"1416 N HALSTED Chicago, IL"
5888,5888,5889,64368259,6/13/14 6:20,2014,329 N LAKE SHORE DR,1,CPD,940060,PARK/STAND ON BICYCLE PATH,P508866,IL,PAS,Chicago,IL,"329 N LAKE SHORE DR Chicago, IL"
5889,5889,5890,64369248,6/14/14 18:25,2014,2127 S STATE,1,CPD,940060,PARK/STAND ON BICYCLE PATH,P497803,IL,PAS,Chicago,IL,"2127 S STATE Chicago, IL"
5890,5890,5891,64524497,6/1/14 8:31,2014,1600 N LAKESHORE DR,18,CPD,940060,PARK/STAND ON BICYCLE PATH,356R500,IL,TMP,Chicago,IL,"1600 N LAKESHORE DR Chicago, IL"
5891,5891,5892,64524498,6/1/14 9:16,2014,1650 N LAKESHORE DR,18,CPD,940060,PARK/STAND ON BICYCLE PATH,L999797,IL,PAS,Chicago,IL,"1650 N LAKESHORE DR Chicago, IL"
5892,5892,5893,64524499,6/1/14 9:19,2014,1652 N LAKE SHORE DRIVE,18,CPD,940060,PARK/STAND ON BICYCLE PATH,R227279,IL,PAS,Chicago,IL,"1652 N LAKE SHORE DRIVE Chicago, IL"
5893,5893,5894,64604663,6/5/14 20:05,2014,939 E 132ND ST,5,CPD,940060,PARK/STAND ON BICYCLE PATH,N917780,IL,PAS,Chicago,IL,"939 E 132ND ST Chicago, IL"
5894,5894,5895,64811861,6/15/14 20:17,2014,3532 W LAKE ST,25,CPD,940060,PARK/STAND ON BICYCLE PATH,V119927,IL,PAS,Chicago,IL,"3532 W LAKE ST Chicago, IL"
5895,5895,5896,64846008,6/12/14 20:49,2014,2145 S HALSTED,12,CPD,940060,PARK/STAND ON BICYCLE PATH,T625067,IL,PAS,Chicago,IL,"2145 S HALSTED Chicago, IL"
5896,5896,5897,64846037,6/12/14 22:15,2014,2139 S HALSTED,12,CPD,940060,PARK/STAND ON BICYCLE PATH,N304815,IL,PAS,Chicago,IL,"2139 S HALSTED Chicago, IL"
5897,5897,5898,64367026,6/16/14 18:12,2014,1115 S COLUMBUS,1,CPD,940060,PARK/STAND ON BICYCLE PATH,TIC780,IL,PAS,Chicago,IL,"1115 S COLUMBUS Chicago, IL"
5898,5898,5899,64252619,6/14/14 18:39,2014,212 W KINZIE,211,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,S280478,IL,PAS,Chicago,IL,"212 W KINZIE Chicago, IL"
5899,5899,5900,64324508,6/16/14 14:05,2014,4250 W MADISON,701,CPD,940060,PARK/STAND ON BICYCLE PATH,S349261,IL,PAS,Chicago,IL,"4250 W MADISON Chicago, IL"
5900,5900,5901,64361223,6/18/14 19:24,2014,600 S DEARBORN,1,CPD,940060,PARK/STAND ON BICYCLE PATH,R268579,IL,PAS,Chicago,IL,"600 S DEARBORN Chicago, IL"
5901,5901,5902,64492855,5/29/14 8:43,2014,3141 W FRANKLIN,12,CPD,940060,PARK/STAND ON BICYCLE PATH,V140921,IL,PAS,Chicago,IL,"3141 W FRANKLIN Chicago, IL"
5902,5902,5903,64775555,6/18/14 0:04,2014,3422 W DOUGLAS,10,CPD,940060,PARK/STAND ON BICYCLE PATH,S487220,IL,PAS,Chicago,IL,"3422 W DOUGLAS Chicago, IL"
5903,5903,5904,64847138,6/15/14 23:35,2014,2058 W JACKSON,12,CPD,940060,PARK/STAND ON BICYCLE PATH,R977907,IL,TMP,Chicago,IL,"2058 W JACKSON Chicago, IL"
5904,5904,5905,64922749,6/18/14 1:44,2014,2957 W MARQUETTE,8,CPD,940060,PARK/STAND ON BICYCLE PATH,7609016,IL,PAS,Chicago,IL,"2957 W MARQUETTE Chicago, IL"
5905,5905,5906,64922750,6/18/14 1:44,2014,2955 W MARQUETTE,8,CPD,940060,PARK/STAND ON BICYCLE PATH,G108521,IL,PAS,Chicago,IL,"2955 W MARQUETTE Chicago, IL"
5906,5906,5907,64938413,6/13/14 15:32,2014,5419 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,S164660,IL,PAS,Chicago,IL,"5419 W MADISON Chicago, IL"
5907,5907,5908,64939616,6/17/14 16:13,2014,5431 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,S933464,IL,PAS,Chicago,IL,"5431 W MADISON Chicago, IL"
5908,5908,5909,64948262,6/18/14 11:07,2014,4540 N BROADWAY,19,CPD,940060,PARK/STAND ON BICYCLE PATH,9428710,IL,PAS,Chicago,IL,"4540 N BROADWAY Chicago, IL"
5909,5909,5910,64954423,6/13/14 14:38,2014,5419 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,N237597,IL,PAS,Chicago,IL,"5419 W MADISON Chicago, IL"
5910,5910,5911,64954426,6/13/14 15:36,2014,5409 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,S348208,IL,PAS,Chicago,IL,"5409 W MADISON Chicago, IL"
5911,5911,5912,64955149,6/18/14 20:03,2014,5353 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,S339124,IL,PAS,Chicago,IL,"5353 W MADISON Chicago, IL"
5912,5912,5913,64955151,6/18/14 20:07,2014,5146 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,361R336,IL,TMP,Chicago,IL,"5146 W MADISON Chicago, IL"
5913,5913,5914,64978016,6/13/14 15:17,2014,4132 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,J979740,IL,PAS,Chicago,IL,"4132 W MADISON Chicago, IL"
5914,5914,5915,64981151,6/15/14 10:41,2014,4042 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,R753380,IL,PAS,Chicago,IL,"4042 W MADISON Chicago, IL"
5915,5915,5916,64791683,6/14/14 17:17,2014,1100 W FARWELL,24,CPD,940060,PARK/STAND ON BICYCLE PATH,3001BZ,IL,PAS,Chicago,IL,"1100 W FARWELL Chicago, IL"
5916,5916,5917,64791684,6/15/14 16:21,2014,6621 N WINTHROP,24,CPD,940060,PARK/STAND ON BICYCLE PATH,1431310,IL,PAS,Chicago,IL,"6621 N WINTHROP Chicago, IL"
5917,5917,5918,64937740,6/9/14 19:48,2014,5142 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,S491635,IL,PAS,Chicago,IL,"5142 W MADISON Chicago, IL"
5918,5918,5919,64937748,6/13/14 22:29,2014,4157 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,R175259,IL,PAS,Chicago,IL,"4157 W MADISON Chicago, IL"
5919,5919,5920,64937755,6/14/14 23:01,2014,1634 N KEDZIE,15,CPD,940060,PARK/STAND ON BICYCLE PATH,599WDL,WI,PAS,Chicago,IL,"1634 N KEDZIE Chicago, IL"
5920,5920,5921,64948271,6/19/14 11:39,2014,4441 N BROADWAY,19,CPD,940060,PARK/STAND ON BICYCLE PATH,N549574,IL,PAS,Chicago,IL,"4441 N BROADWAY Chicago, IL"
5921,5921,5922,64948272,6/19/14 12:46,2014,4434 N BROADWAY,19,CPD,940060,PARK/STAND ON BICYCLE PATH,V250714,IL,PAS,Chicago,IL,"4434 N BROADWAY Chicago, IL"
5922,5922,5923,64948273,6/19/14 12:47,2014,4434 N BROADWAY,19,CPD,940060,PARK/STAND ON BICYCLE PATH,V652980,IL,PAS,Chicago,IL,"4434 N BROADWAY Chicago, IL"
5923,5923,5924,64955134,6/13/14 23:19,2014,5142 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,S151709,IL,PAS,Chicago,IL,"5142 W MADISON Chicago, IL"
5924,5924,5925,64955140,6/14/14 23:25,2014,1731 N KEDZIE,15,CPD,940060,PARK/STAND ON BICYCLE PATH,R471349,IL,PAS,Chicago,IL,"1731 N KEDZIE Chicago, IL"
5925,5925,5926,64253977,6/19/14 16:30,2014,196 N DEARBORN,211,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,V373914,IL,PAS,Chicago,IL,"196 N DEARBORN Chicago, IL"
5926,5926,5927,64489883,6/21/14 20:48,2014,2137 S HALSTED ST,12,CPD,940060,PARK/STAND ON BICYCLE PATH,R999612,IL,PAS,Chicago,IL,"2137 S HALSTED ST Chicago, IL"
5927,5927,5928,64489884,6/21/14 20:50,2014,2137 S HALSTED ST,12,CPD,940060,PARK/STAND ON BICYCLE PATH,2824944,IL,PAS,Chicago,IL,"2137 S HALSTED ST Chicago, IL"
5928,5928,5929,64539439,6/20/14 21:35,2014,10300 S STATE,5,CPD,940060,PARK/STAND ON BICYCLE PATH,N489326,IL,PAS,Chicago,IL,"10300 S STATE Chicago, IL"
5929,5929,5930,64593811,6/20/14 15:00,2014,1133 S WABASH,211,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,R927737,IL,PAS,Chicago,IL,"1133 S WABASH Chicago, IL"
5930,5930,5931,64713814,6/17/14 17:42,2014,6132 N KENMORE AVE,24,CPD,940060,PARK/STAND ON BICYCLE PATH,K203016,IL,PAS,Chicago,IL,"6132 N KENMORE AVE Chicago, IL"
5931,5931,5932,64776791,6/21/14 18:03,2014,4220 W 26TH ST,10,CPD,940060,PARK/STAND ON BICYCLE PATH,1292064,IL,TRK,Chicago,IL,"4220 W 26TH ST Chicago, IL"
5932,5932,5933,64361225,6/24/14 20:05,2014,1111 S WABASH,1,CPD,940060,PARK/STAND ON BICYCLE PATH,L761450,IL,PAS,Chicago,IL,"1111 S WABASH Chicago, IL"
5933,5933,5934,64613686,6/18/14 20:07,2014,5117 S ELLSWORTH,2,CPD,940060,PARK/STAND ON BICYCLE PATH,1378003,IL,PAS,Chicago,IL,"5117 S ELLSWORTH Chicago, IL"
5934,5934,5935,64771885,6/25/14 0:46,2014,3710 W DOUGLAS BLVD,10,CPD,940060,PARK/STAND ON BICYCLE PATH,356R511,IL,TMP,Chicago,IL,"3710 W DOUGLAS BLVD Chicago, IL"
5935,5935,5936,64775525,6/22/14 11:08,2014,4210 W 26TH ST,10,CPD,940060,PARK/STAND ON BICYCLE PATH,L641859,IL,PAS,Chicago,IL,"4210 W 26TH ST Chicago, IL"
5936,5936,5937,64775526,6/22/14 11:13,2014,4228 W 26TH ST,10,CPD,940060,PARK/STAND ON BICYCLE PATH,V372028,IL,PAS,Chicago,IL,"4228 W 26TH ST Chicago, IL"
5937,5937,5938,64776803,6/22/14 18:49,2014,2437 S CENTRAL PARK,10,CPD,940060,PARK/STAND ON BICYCLE PATH,S495293,IL,PAS,Chicago,IL,"2437 S CENTRAL PARK Chicago, IL"
5938,5938,5939,64846018,6/24/14 20:16,2014,2035 S HALSTED,12,CPD,940060,PARK/STAND ON BICYCLE PATH,6263325,IL,PAS,Chicago,IL,"2035 S HALSTED Chicago, IL"
5939,5939,5940,64846019,6/24/14 20:17,2014,2029 S HALSTED,12,CPD,940060,PARK/STAND ON BICYCLE PATH,S192755,IL,PAS,Chicago,IL,"2029 S HALSTED Chicago, IL"
5940,5940,5941,64846043,6/24/14 20:15,2014,2035 S HALSTED,12,CPD,940060,PARK/STAND ON BICYCLE PATH,N597923,IL,PAS,Chicago,IL,"2035 S HALSTED Chicago, IL"
5941,5941,5942,64846044,6/24/14 20:18,2014,2031 S HALSTED,12,CPD,940060,PARK/STAND ON BICYCLE PATH,R216541,IL,PAS,Chicago,IL,"2031 S HALSTED Chicago, IL"
5942,5942,5943,64980491,6/22/14 19:30,2014,3610 W LAKE,11,CPD,940060,PARK/STAND ON BICYCLE PATH,L824995,IL,PAS,Chicago,IL,"3610 W LAKE Chicago, IL"
5943,5943,5944,64981160,6/20/14 14:46,2014,4017 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,R494197,IL,PAS,Chicago,IL,"4017 W MADISON Chicago, IL"
5944,5944,5945,64729105,6/25/14 23:20,2014,5140 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,456R979,IL,PAS,Chicago,IL,"5140 W MADISON Chicago, IL"
5945,5945,5946,64946283,6/24/14 11:53,2014,4445 N BROADWAY,19,CPD,940060,PARK/STAND ON BICYCLE PATH,983ZEM,CT,PAS,Chicago,IL,"4445 N BROADWAY Chicago, IL"
5946,5946,5947,64946284,6/24/14 13:58,2014,4434 N BROADWAY,19,CPD,940060,PARK/STAND ON BICYCLE PATH,R427130,IL,PAS,Chicago,IL,"4434 N BROADWAY Chicago, IL"
5947,5947,5948,64948288,6/24/14 10:37,2014,4447 N BROADWAY,19,CPD,940060,PARK/STAND ON BICYCLE PATH,A181273,IL,PAS,Chicago,IL,"4447 N BROADWAY Chicago, IL"
5948,5948,5949,64948289,6/24/14 10:40,2014,4557 N BROADWAY,19,CPD,940060,PARK/STAND ON BICYCLE PATH,9161670,IL,PAS,Chicago,IL,"4557 N BROADWAY Chicago, IL"
5949,5949,5950,64955769,6/24/14 10:56,2014,5354 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,359KEC,OK,PAS,Chicago,IL,"5354 W MADISON Chicago, IL"
5950,5950,5951,64955770,6/24/14 10:58,2014,5344 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,V109944,IL,PAS,Chicago,IL,"5344 W MADISON Chicago, IL"
5951,5951,5952,64371681,6/25/14 12:58,2014,1111 S WABASH,1,CPD,940060,PARK/STAND ON BICYCLE PATH,N920182,IL,PAS,Chicago,IL,"1111 S WABASH Chicago, IL"
5952,5952,5953,64489889,6/26/14 21:14,2014,2145 S HALSTED ST,12,CPD,940060,PARK/STAND ON BICYCLE PATH,6029294,CA,PAS,Chicago,IL,"2145 S HALSTED ST Chicago, IL"
5953,5953,5954,64627671,6/20/14 11:00,2014,68 E GRAND,18,CPD,940060,PARK/STAND ON BICYCLE PATH,6822TX,IL,TXI,Chicago,IL,"68 E GRAND Chicago, IL"
5954,5954,5955,64957053,6/26/14 18:33,2014,5351 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,6623429,IL,PAS,Chicago,IL,"5351 W MADISON Chicago, IL"
5955,5955,5956,64957054,6/26/14 18:43,2014,5337 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,S328225,IL,PAS,Chicago,IL,"5337 W MADISON Chicago, IL"
5956,5956,5957,65000797,6/26/14 17:22,2014,2340 S STATE ST,1,CPD,940060,PARK/STAND ON BICYCLE PATH,X528163,IL,PAS,Chicago,IL,"2340 S STATE ST Chicago, IL"
5957,5957,5958,64770798,6/27/14 18:55,2014,4026 W 26TH ST,10,CPD,940060,PARK/STAND ON BICYCLE PATH,5634959,IL,PAS,Chicago,IL,"4026 W 26TH ST Chicago, IL"
5958,5958,5959,64937468,6/20/14 20:09,2014,5427 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,V453677,IL,PAS,Chicago,IL,"5427 W MADISON Chicago, IL"
5959,5959,5960,64943497,6/20/14 8:10,2014,1440 N HALSTED,18,CPD,940060,PARK/STAND ON BICYCLE PATH,R541558,IL,PAS,Chicago,IL,"1440 N HALSTED Chicago, IL"
5960,5960,5961,64312234,6/30/14 21:25,2014,9830 S VINCENNES,212,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,N600194,IL,PAS,Chicago,IL,"9830 S VINCENNES Chicago, IL"
5961,5961,5962,64850828,7/6/14 1:03,2014,2145 S HALSTED,12,CPD,940060,PARK/STAND ON BICYCLE PATH,S150270,IL,PAS,Chicago,IL,"2145 S HALSTED Chicago, IL"
5962,5962,5963,64850830,7/6/14 1:07,2014,2035 S HALSTED ST,12,CPD,940060,PARK/STAND ON BICYCLE PATH,P932173,IL,PAS,Chicago,IL,"2035 S HALSTED ST Chicago, IL"
5963,5963,5964,64998616,7/4/14 13:50,2014,222 E 31ST,1,CPD,940060,PARK/STAND ON BICYCLE PATH,EK85WE,OH,PAS,Chicago,IL,"222 E 31ST Chicago, IL"
5964,5964,5965,64998617,7/4/14 13:54,2014,172 E 31ST,1,CPD,940060,PARK/STAND ON BICYCLE PATH,K202967,IL,PAS,Chicago,IL,"172 E 31ST Chicago, IL"
5965,5965,5966,65066123,10/2/14 21:44,2014,2135 S STATE STR,145,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,S486490,IL,PAS,Chicago,IL,"2135 S STATE STR Chicago, IL"
5966,5966,5967,65066127,10/2/14 22:04,2014,2011 S STATE STR,145,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,7069185,IA,PAS,Chicago,IL,"2011 S STATE STR Chicago, IL"
5967,5967,5968,65240611,10/7/14 12:45,2014,4236 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,V535733,IL,PAS,Chicago,IL,"4236 W MADISON Chicago, IL"
5968,5968,5969,65240614,10/1/14 14:48,2014,4241 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,L896688,IL,PAS,Chicago,IL,"4241 W MADISON Chicago, IL"
5969,5969,5970,65117415,10/9/14 10:25,2014,1930 S ARCHER AV,1,CPD,940060,PARK/STAND ON BICYCLE PATH,B540AD,IN,APP,Chicago,IL,"1930 S ARCHER AV Chicago, IL"
5970,5970,5971,65240609,10/6/14 14:05,2014,4042 W MADISON,413,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,V546687,IL,PAS,Chicago,IL,"4042 W MADISON Chicago, IL"
5971,5971,5972,65085651,10/13/14 9:10,2014,5412 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,V153711,IL,PAS,Chicago,IL,"5412 W MADISON Chicago, IL"
5972,5972,5973,65173779,10/12/14 5:49,2014,118 S DEARBORN,1,CPD,940060,PARK/STAND ON BICYCLE PATH,P930492,IL,PAS,Chicago,IL,"118 S DEARBORN Chicago, IL"
5973,5973,5974,65175380,10/7/14 16:20,2014,2243 S STATE,1,CPD,940060,PARK/STAND ON BICYCLE PATH,V608330,IL,PAS,Chicago,IL,"2243 S STATE Chicago, IL"
5974,5974,5975,65175381,10/7/14 16:24,2014,2241 S STATE,1,CPD,940060,PARK/STAND ON BICYCLE PATH,V202249,IL,PAS,Chicago,IL,"2241 S STATE Chicago, IL"
5975,5975,5976,65213207,10/11/14 4:00,2014,4757 W LAKE,15,CPD,940060,PARK/STAND ON BICYCLE PATH,R174349,IL,PAS,Chicago,IL,"4757 W LAKE Chicago, IL"
5976,5976,5977,65213208,10/11/14 4:02,2014,4757 W LAKE,15,CPD,940060,PARK/STAND ON BICYCLE PATH,V243649,IL,PAS,Chicago,IL,"4757 W LAKE Chicago, IL"
5977,5977,5978,65215885,10/9/14 17:07,2014,5138 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,R258926,IL,PAS,Chicago,IL,"5138 W MADISON Chicago, IL"
5978,5978,5979,65215886,10/9/14 17:06,2014,5142 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,V643685,IL,PAS,Chicago,IL,"5142 W MADISON Chicago, IL"
5979,5979,5980,65322459,10/12/14 1:21,2014,2957 W MARQUETTE,8,CPD,940060,PARK/STAND ON BICYCLE PATH,691R017,IL,TMP,Chicago,IL,"2957 W MARQUETTE Chicago, IL"
5980,5980,5981,65322460,10/12/14 4:45,2014,2955 W MARQUETTE,8,CPD,940060,PARK/STAND ON BICYCLE PATH,N936288,IL,PAS,Chicago,IL,"2955 W MARQUETTE Chicago, IL"
5981,5981,5982,65366871,10/11/14 21:50,2014,2134 S STATE,1,CPD,940060,PARK/STAND ON BICYCLE PATH,N416042,IL,PAS,Chicago,IL,"2134 S STATE Chicago, IL"
5982,5982,5983,65366872,10/11/14 21:50,2014,2139 S STATE,1,CPD,940060,PARK/STAND ON BICYCLE PATH,N416042,IL,PAS,Chicago,IL,"2139 S STATE Chicago, IL"
5983,5983,5984,65285972,10/11/14 20:03,2014,4241 W MADISON,25,CPD,940060,PARK/STAND ON BICYCLE PATH,R592765,IL,PAS,Chicago,IL,"4241 W MADISON Chicago, IL"
5984,5984,5985,64321049,10/15/14 9:45,2014,1148 S WABASH,701,CPD,940060,PARK/STAND ON BICYCLE PATH,A739999,IL,PAS,Chicago,IL,"1148 S WABASH Chicago, IL"
5985,5985,5986,64321050,10/15/14 4:50,2014,1148 S WABASH,701,CPD,940060,PARK/STAND ON BICYCLE PATH,N186691,IL,PAS,Chicago,IL,"1148 S WABASH Chicago, IL"
5986,5986,5987,64487855,10/9/14 1:00,2014,4939 S HALSTED,59,CPD,940060,PARK/STAND ON BICYCLE PATH,V258301,IL,PAS,Chicago,IL,"4939 S HALSTED Chicago, IL"
5987,5987,5988,65026509,10/15/14 8:41,2014,3310 W DOUGLAS BLVD,10,CPD,940060,PARK/STAND ON BICYCLE PATH,EDL6990,NY,PAS,Chicago,IL,"3310 W DOUGLAS BLVD Chicago, IL"
5988,5988,5989,65213602,10/8/14 19:50,2014,5353 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,V682328,IL,PAS,Chicago,IL,"5353 W MADISON Chicago, IL"
5989,5989,5990,65213163,10/11/14 20:38,2014,4241 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,R545657,IL,PAS,Chicago,IL,"4241 W MADISON Chicago, IL"
5990,5990,5991,65303400,10/17/14 0:56,2014,1633 N DAMEN,14,CPD,940060,PARK/STAND ON BICYCLE PATH,V393686,IL,PAS,Chicago,IL,"1633 N DAMEN Chicago, IL"
5991,5991,5992,65378322,10/14/14 12:04,2014,4133 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,S914052,IL,PAS,Chicago,IL,"4133 W MADISON Chicago, IL"
5992,5992,5993,65378325,10/14/14 13:53,2014,4240 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,V119900,IL,PAS,Chicago,IL,"4240 W MADISON Chicago, IL"
5993,5993,5994,65213618,10/14/14 16:15,2014,5411 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,S935757,IL,PAS,Chicago,IL,"5411 W MADISON Chicago, IL"
5994,5994,5995,65215181,10/10/14 12:17,2014,5359 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,S333431,IL,PAS,Chicago,IL,"5359 W MADISON Chicago, IL"
5995,5995,5996,65215812,10/4/14 14:26,2014,5346 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,X177836,IL,PAS,Chicago,IL,"5346 W MADISON Chicago, IL"
5996,5996,5997,65215813,10/4/14 14:26,2014,5324 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,S922322,IL,PAS,Chicago,IL,"5324 W MADISON Chicago, IL"
5997,5997,5998,65329691,10/7/14 8:00,2014,1450 N HALSTED,18,CPD,940060,PARK/STAND ON BICYCLE PATH,7472674,IL,PAS,Chicago,IL,"1450 N HALSTED Chicago, IL"
5998,5998,5999,65329695,10/3/14 8:21,2014,1440 N HALSTED,18,CPD,940060,PARK/STAND ON BICYCLE PATH,R541558,IL,PAS,Chicago,IL,"1440 N HALSTED Chicago, IL"
5999,5999,6000,65329697,10/8/14 8:06,2014,1440 N HALSTED,18,CPD,940060,PARK/STAND ON BICYCLE PATH,L410219,IL,PAS,Chicago,IL,"1440 N HALSTED Chicago, IL"
6000,6000,6001,65329698,10/10/14 15:40,2014,1430 N HALSTED,18,CPD,940060,PARK/STAND ON BICYCLE PATH,L964341,IL,PAS,Chicago,IL,"1430 N HALSTED Chicago, IL"
6001,6001,6002,65329699,10/8/14 8:11,2014,1440 N HALSTED,18,CPD,940060,PARK/STAND ON BICYCLE PATH,P874307,IL,PAS,Chicago,IL,"1440 N HALSTED Chicago, IL"
6002,6002,6003,65329700,10/8/14 8:16,2014,1460 N HALSTED,18,CPD,940060,PARK/STAND ON BICYCLE PATH,A1813064,IL,PAS,Chicago,IL,"1460 N HALSTED Chicago, IL"
6003,6003,6004,65329706,10/9/14 8:04,2014,1450 N HALSTED,18,CPD,940060,PARK/STAND ON BICYCLE PATH,D605612,IL,PAS,Chicago,IL,"1450 N HALSTED Chicago, IL"
6004,6004,6005,65329707,10/9/14 8:08,2014,1440 N HALSTED,18,CPD,940060,PARK/STAND ON BICYCLE PATH,1698681,IL,PAS,Chicago,IL,"1440 N HALSTED Chicago, IL"
6005,6005,6006,65329708,10/9/14 8:08,2014,1440 N HALSTED,18,CPD,940060,PARK/STAND ON BICYCLE PATH,L963426,IL,PAS,Chicago,IL,"1440 N HALSTED Chicago, IL"
6006,6006,6007,65329709,10/9/14 8:09,2014,1440 N HALSTED,18,CPD,940060,PARK/STAND ON BICYCLE PATH,R411133,IL,PAS,Chicago,IL,"1440 N HALSTED Chicago, IL"
6007,6007,6008,65329713,10/10/14 8:23,2014,1460 N HALSTED,18,CPD,940060,PARK/STAND ON BICYCLE PATH,G591649,IL,PAS,Chicago,IL,"1460 N HALSTED Chicago, IL"
6008,6008,6009,65331733,10/14/14 8:11,2014,1450 N HALSTED,18,CPD,940060,PARK/STAND ON BICYCLE PATH,9892206,IL,PAS,Chicago,IL,"1450 N HALSTED Chicago, IL"
6009,6009,6010,65331734,10/14/14 8:13,2014,1450 N HALSTED,18,CPD,940060,PARK/STAND ON BICYCLE PATH,D605612,IL,PAS,Chicago,IL,"1450 N HALSTED Chicago, IL"
6010,6010,6011,65331735,10/15/14 8:47,2014,1440 N HALSTED,18,CPD,940060,PARK/STAND ON BICYCLE PATH,L911720,IL,PAS,Chicago,IL,"1440 N HALSTED Chicago, IL"
6011,6011,6012,65263301,10/18/14 10:07,2014,2103 S MARSHALL BLVD,10,CPD,940060,PARK/STAND ON BICYCLE PATH,1814512,IL,PAS,Chicago,IL,"2103 S MARSHALL BLVD Chicago, IL"
6012,6012,6013,65278729,10/8/14 17:29,2014,6406 S KING DR,3,CPD,940060,PARK/STAND ON BICYCLE PATH,V614087,IL,PAS,Chicago,IL,"6406 S KING DR Chicago, IL"
6013,6013,6014,65287340,10/19/14 21:44,2014,2859 W WARREN,25,CPD,940060,PARK/STAND ON BICYCLE PATH,R381181,IL,PAS,Chicago,IL,"2859 W WARREN Chicago, IL"
6014,6014,6015,65375590,10/21/14 11:16,2014,3955 W LAKE ST,11,CPD,940060,PARK/STAND ON BICYCLE PATH,R948363,IL,PAS,Chicago,IL,"3955 W LAKE ST Chicago, IL"
6015,6015,6016,65378330,10/18/14 14:33,2014,4119 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,7364960,IL,PAS,Chicago,IL,"4119 W MADISON Chicago, IL"
