X,Y,FID_1,Status,Match_addr,X,Y,id,ticketnum,date_,year_,unit,unitdesc,violation,violationd,license,licstate,lictype,address,city,state,zip,FID_2,CHICOMNO,DISTNAME,DISTITLE,CURRENCYEX,PPERCURREX,OID_,COMM_NUMBE,COMMUNITY_
-87.644375,41.766594,3453,M,"7014 S HALSTED ST, CHICAGO, IL 60621",-87.64437500000,41.76659400000,3694,63792899,2014/01/22,2014,412,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,0,IL,DOM,7014 S HALSTED,Chicago,IL,,64,0068,68,Englewood,9,4472,67,68,Englewood
-87.644282,41.76317,3462,M,"7202 S HALSTED ST, CHICAGO, IL 60621",-87.64428200000,41.76317000000,3703,63792904,2014/01/24,2014,412,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,7202 S HALSTED,Chicago,IL,,64,0068,68,Englewood,9,4472,67,68,Englewood
-87.644322,41.764586,3471,M,"7126 S HALSTED ST, CHICAGO, IL 60621",-87.64432200000,41.76458600000,3712,63792908,2014/01/29,2014,412,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,273657,IL,HCP,07126 S HALSTED,Chicago,IL,,64,0068,68,Englewood,9,4472,67,68,Englewood
-87.644381,41.766834,3563,M,"7000 S HALSTED ST, CHICAGO, IL 60621",-87.64438100000,41.76683400000,3808,64521019,2014/03/01,2014,412,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,7000 S HALSTED,Chicago,IL,,64,0068,68,Englewood,9,4472,67,68,Englewood
-87.644236,41.76136,3564,M,"7302 S HALSTED ST, CHICAGO, IL 60621",-87.64423600000,41.76136000000,3809,64521101,2014/02/28,2014,412,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,7302 S HALSTED,Chicago,IL,,64,0068,68,Englewood,9,4472,67,68,Englewood
-87.640353,41.772418,3655,M,"614 W MARQUETTE RD, CHICAGO, IL 60621",-87.64035300000,41.77241800000,3905,64518049,2014/04/05,2014,7,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,614 W MARQUETTE RD,Chicago,IL,,64,0068,68,Englewood,9,4472,67,68,Englewood
-87.64446,41.770026,4036,M,"6826 S HALSTED ST, CHICAGO, IL 60621",-87.64446000000,41.77002600000,4299,65781412,2015/06/14,2015,212,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,6826 S HALSTED,Chicago,IL,,64,0068,68,Englewood,9,4472,67,68,Englewood
-87.637212,41.763371,4459,M,"513 W 72ND ST, CHICAGO, IL 60621",-87.63721200000,41.76337100000,4742,66681057,2016/07/27,2016,212,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,175389,IL,HCP,513 W 72ND ST,Chicago,IL,,64,0068,68,Englewood,9,4472,67,68,Englewood
-87.643828,41.772358,4490,M,"754 W MARQUETTE RD, CHICAGO, IL 60621",-87.64382800000,41.77235800000,4779,66887448,2016/08/05,2016,7,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,754 W MARQUETTE,Chicago,IL,,64,0068,68,Englewood,9,4472,67,68,Englewood
-87.650829,41.772275,4561,M,"1044 W MARQUETTE RD, CHICAGO, IL 60621",-87.65082900000,41.77227500000,4862,58450634,2010/08/28,2010,7,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1044 W MARQUETTE RD,Chicago,IL,,64,0068,68,Englewood,9,4472,67,68,Englewood
-87.642555,41.772376,4588,M,"700 W MARQUETTE RD, CHICAGO, IL 60621",-87.64255500000,41.77237600000,4894,0,2010/11/07,2010,7,CPD,940060,PARK/STAND ON BICYCLE PATH,9716650,IL,PAS,700 W MARQUETTE RD,Chicago,IL,,64,0068,68,Englewood,9,4472,67,68,Englewood
-87.652193,41.772242,4589,M,"1111 W MARQUETTE RD, CHICAGO, IL 60621",-87.65219300000,41.77224200000,4896,58611322,2010/11/08,2010,7,CPD,940060,PARK/STAND ON BICYCLE PATH,0,TN,PAS,1111 W MARQUETTE,Chicago,IL,,64,0068,68,Englewood,9,4472,67,68,Englewood
-87.633229,41.772527,4670,M,"330 W MARQUETTE RD, CHICAGO, IL 60621",-87.63322900000,41.77252700000,4983,58838570,2011/07/16,2011,8,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,TMP,330 W MARQUETTE RD,Chicago,IL,,64,0068,68,Englewood,9,4472,67,68,Englewood
-87.635775,41.772482,4715,M,"426 W MARQUETTE RD, CHICAGO, IL 60621",-87.63577500000,41.77248200000,5030,60484264,2012/02/14,2012,7,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,426 W MARQUETTE,Chicago,IL,,64,0068,68,Englewood,9,4472,67,68,Englewood
-87.650932,41.772272,4754,M,"1050 W MARQUETTE RD, CHICAGO, IL 60621",-87.65093200000,41.77227200000,5074,61444570,2012/04/29,2012,7,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IN,DLC,1050 W MARQUETTE,Chicago,IL,,64,0068,68,Englewood,9,4472,67,68,Englewood
-87.622324,41.772715,320,M,"75 E MARQUETTE RD, CHICAGO, IL 60637",-87.62232400000,41.77271500000,349,50828844,2006/09/26,2006,3,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,75 E MARQUETTE,Chicago,IL,,65,0069,69,Greater Grand Crossing,11,3512,68,69,Greater Grand Crossing
-87.618042,41.758227,508,M,"306 E 75TH ST, CHICAGO, IL 60619",-87.61804200000,41.75822700000,547,52151632,2007/05/29,2007,6,CPD,940060,PARK/STAND ON BICYCLE PATH,9260681,IL,PAS,306 E 75TH ST,Chicago,IL,,65,0069,69,Greater Grand Crossing,11,3512,68,69,Greater Grand Crossing
-87.634043,41.751085,1996,M,"7853 S VINCENNES AVE, CHICAGO, IL 60620",-87.63404300000,41.75108500000,2110,66672720,2016/01/10,2016,6,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,7853 S VINCENNES,Chicago,IL,,65,0069,69,Greater Grand Crossing,11,3512,68,69,Greater Grand Crossing
-87.604551,41.765086,3532,M,"7130 S SOUTH CHICAGO AVE, CHICAGO, IL 60619",-87.60455100000,41.76508600000,3776,64270569,2014/02/23,2014,3,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,7130 S SOUTH CHICAGO,Chicago,IL,,65,0069,69,Greater Grand Crossing,11,3512,68,69,Greater Grand Crossing
-87.604613,41.765131,3533,M,"7128 S SOUTH CHICAGO AVE, CHICAGO, IL 60619",-87.60461300000,41.76513100000,3777,64270570,2014/02/23,2014,3,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,7128 S SOUTH CHICAGO,Chicago,IL,,65,0069,69,Greater Grand Crossing,11,3512,68,69,Greater Grand Crossing
-87.604943,41.765339,3534,M,"7118 S SOUTH CHICAGO AVE, CHICAGO, IL 60619",-87.60494300000,41.76533900000,3778,64270573,2014/02/23,2014,3,CPD,940060,PARK/STAND ON BICYCLE PATH,7363544,IL,PAS,7118 S SOUTH CHICAGO,Chicago,IL,,65,0069,69,Greater Grand Crossing,11,3512,68,69,Greater Grand Crossing
-87.604943,41.765339,3535,M,"7118 S SOUTH CHICAGO AVE, CHICAGO, IL 60619",-87.60494300000,41.76533900000,3779,64270574,2014/02/23,2014,3,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,7118 S SOUTH CHICAGO,Chicago,IL,,65,0069,69,Greater Grand Crossing,11,3512,68,69,Greater Grand Crossing
-87.602873,41.757874,4018,M,"7532 S DREXEL AVE, CHICAGO, IL 60619",-87.60287300000,41.75787400000,4281,65656706,2015/06/16,2015,2,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,7532 S DREXEL BLVD,Chicago,IL,,65,0069,69,Greater Grand Crossing,11,3512,68,69,Greater Grand Crossing
-87.633662,41.752564,4212,M,"7800 S VINCENNES AVE, CHICAGO, IL 60620",-87.63366200000,41.75256400000,4486,66191461,2015/07/23,2015,6,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,7800 S VINCENNES,Chicago,IL,,65,0069,69,Greater Grand Crossing,11,3512,68,69,Greater Grand Crossing
-87.595321,41.758452,4366,M,"7515 S SOUTH CHICAGO AVE, CHICAGO, IL 60619",-87.59532100000,41.75845200000,4645,66594770,2016/06/27,2016,312,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,7515 S SOUTH CHICAGO,Chicago,IL,,65,0069,69,Greater Grand Crossing,11,3512,68,69,Greater Grand Crossing
-87.703428,41.742403,3814,M,"3235 W 83RD ST, CHICAGO, IL 60652",-87.70342800000,41.74240300000,4071,64882867,2014/09/07,2014,22,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,3235 W 83RD ST,Chicago,IL,,66,0070,70,Ashburn,6,6600,69,70,Ashburn
-87.704834,41.751504,4203,M,"3300 W 78TH ST, CHICAGO, IL 60652",-87.70483400000,41.75150400000,4477,66113570,2015/07/18,2015,4,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,3300 E 78TH ST,Chicago,IL,,66,0070,70,Ashburn,6,6600,69,70,Ashburn
-87.640839,41.738824,1472,M,"8551 S VINCENNES AVE, CHICAGO, IL 60620",-87.64083900000,41.73882400000,1576,65465946,2015/03/02,2015,6,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,8551 S VINCENNES,Chicago,IL,,67,0071,71,Auburn Gresham,7,7984,70,71,Auburn Gresham
-87.640839,41.738824,1473,M,"8551 S VINCENNES AVE, CHICAGO, IL 60620",-87.64083900000,41.73882400000,1577,65465949,2015/03/02,2015,6,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,8551 S VINCENNES,Chicago,IL,,67,0071,71,Auburn Gresham,7,7984,70,71,Auburn Gresham
-87.640147,41.73919,1641,M,"8531 S VINCENNES AVE, CHICAGO, IL 60620",-87.64014700000,41.73919000000,1749,65673089,2015/04/02,2015,22,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,8531 S VINCENNES AVE,Chicago,IL,,67,0071,71,Auburn Gresham,7,7984,70,71,Auburn Gresham
-87.639299,41.740035,3465,M,"8450 S VINCENNES AVE, CHICAGO, IL 60620",-87.63929900000,41.74003500000,3706,63853671,2014/01/21,2014,6,CPD,940060,PARK/STAND ON BICYCLE PATH,4984035,IL,TRK,8450 S VINCENNES,Chicago,IL,,67,0071,71,Auburn Gresham,7,7984,70,71,Auburn Gresham
-87.639299,41.740035,3494,M,"8450 S VINCENNES AVE, CHICAGO, IL 60620",-87.63929900000,41.74003500000,3736,63853675,2014/02/11,2014,6,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,TMP,8450 S VINCENNES,Chicago,IL,,67,0071,71,Auburn Gresham,7,7984,70,71,Auburn Gresham
-87.639004,41.74038,3567,M,"8451 S VINCENNES AVE, CHICAGO, IL 60620",-87.63900400000,41.74038000000,3812,64380391,2014/03/03,2014,6,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,8451 S VINCENNES,Chicago,IL,,67,0071,71,Auburn Gresham,7,7984,70,71,Auburn Gresham
-87.639004,41.74038,3568,M,"8451 S VINCENNES AVE, CHICAGO, IL 60620",-87.63900400000,41.74038000000,3813,64380392,2014/03/03,2014,6,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,TRK,8451 S VINCENNES,Chicago,IL,,67,0071,71,Auburn Gresham,7,7984,70,71,Auburn Gresham
-87.639004,41.74038,3569,M,"8451 S VINCENNES AVE, CHICAGO, IL 60620",-87.63900400000,41.74038000000,3814,64380393,2014/03/03,2014,6,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,8451 S VINCENNES,Chicago,IL,,67,0071,71,Auburn Gresham,7,7984,70,71,Auburn Gresham
-87.639004,41.74038,3570,M,"8451 S VINCENNES AVE, CHICAGO, IL 60620",-87.63900400000,41.74038000000,3815,64380395,2014/03/03,2014,6,CPD,940060,PARK/STAND ON BICYCLE PATH,9342792,IL,PAS,8451 S VINCENNES,Chicago,IL,,67,0071,71,Auburn Gresham,7,7984,70,71,Auburn Gresham
-87.639004,41.74038,3571,M,"8451 S VINCENNES AVE, CHICAGO, IL 60620",-87.63900400000,41.74038000000,3816,64380396,2014/03/03,2014,6,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,8451 S VINCENNES,Chicago,IL,,67,0071,71,Auburn Gresham,7,7984,70,71,Auburn Gresham
-87.639004,41.74038,3572,M,"8451 S VINCENNES AVE, CHICAGO, IL 60620",-87.63900400000,41.74038000000,3817,64380397,2014/03/03,2014,6,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,TRK,8451 S VINCENNES,Chicago,IL,,67,0071,71,Auburn Gresham,7,7984,70,71,Auburn Gresham
-87.639004,41.74038,3573,M,"8451 S VINCENNES AVE, CHICAGO, IL 60620",-87.63900400000,41.74038000000,3818,64380400,2014/03/03,2014,6,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,8451 S VINCENNES,Chicago,IL,,67,0071,71,Auburn Gresham,7,7984,70,71,Auburn Gresham
-87.640839,41.738824,3578,M,"8551 S VINCENNES AVE, CHICAGO, IL 60620",-87.64083900000,41.73882400000,3825,64380401,2014/03/06,2014,6,CPD,940060,PARK/STAND ON BICYCLE PATH,7650392,IL,PAS,8551 S VINCENNES,Chicago,IL,,67,0071,71,Auburn Gresham,7,7984,70,71,Auburn Gresham
-87.640839,41.738824,3579,M,"8551 S VINCENNES AVE, CHICAGO, IL 60620",-87.64083900000,41.73882400000,3826,64380402,2014/03/06,2014,6,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,8551 S VINCENNES,Chicago,IL,,67,0071,71,Auburn Gresham,7,7984,70,71,Auburn Gresham
-87.640839,41.738824,3580,M,"8551 S VINCENNES AVE, CHICAGO, IL 60620",-87.64083900000,41.73882400000,3827,64380403,2014/03/06,2014,6,CPD,940060,PARK/STAND ON BICYCLE PATH,6390369,IL,TRK,8551 S VINCENNES,Chicago,IL,,67,0071,71,Auburn Gresham,7,7984,70,71,Auburn Gresham
-87.640839,41.738824,3581,M,"8551 S VINCENNES AVE, CHICAGO, IL 60620",-87.64083900000,41.73882400000,3828,64380404,2014/03/06,2014,6,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,8551 S VINCENNES,Chicago,IL,,67,0071,71,Auburn Gresham,7,7984,70,71,Auburn Gresham
-87.640839,41.738824,3582,M,"8551 S VINCENNES AVE, CHICAGO, IL 60620",-87.64083900000,41.73882400000,3829,64380405,2014/03/06,2014,6,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,TRK,8551 S VINCENNES,Chicago,IL,,67,0071,71,Auburn Gresham,7,7984,70,71,Auburn Gresham
-87.640839,41.738824,3583,M,"8551 S VINCENNES AVE, CHICAGO, IL 60620",-87.64083900000,41.73882400000,3830,64380406,2014/03/10,2014,6,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,TRK,8551 S VINCENNES,Chicago,IL,,67,0071,71,Auburn Gresham,7,7984,70,71,Auburn Gresham
-87.640839,41.738824,3584,M,"8551 S VINCENNES AVE, CHICAGO, IL 60620",-87.64083900000,41.73882400000,3831,64380408,2014/03/10,2014,6,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,8551 S VINCENNES,Chicago,IL,,67,0071,71,Auburn Gresham,7,7984,70,71,Auburn Gresham
-87.640839,41.738824,3591,M,"8551 S VINCENNES AVE, CHICAGO, IL 60620",-87.64083900000,41.73882400000,3839,64380411,2014/03/13,2014,6,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,VAN,8551 S VINCENNES,Chicago,IL,,67,0071,71,Auburn Gresham,7,7984,70,71,Auburn Gresham
-87.645261,41.735582,3663,M,"8722 S VINCENNES AVE, CHICAGO, IL 60620",-87.64526100000,41.73558200000,3914,64512907,2014/04/08,2014,22,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,TRK,8722 S VINCENNES,Chicago,IL,,67,0071,71,Auburn Gresham,7,7984,70,71,Auburn Gresham
-87.643959,41.750104,3847,M,"7923 S HALSTED ST, CHICAGO, IL 60620",-87.64395900000,41.75010400000,4106,65216245,2014/09/18,2014,6,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,7923 S HALSTED ST,Chicago,IL,,67,0071,71,Auburn Gresham,7,7984,70,71,Auburn Gresham
-87.643834,41.746509,3870,M,"8120 S HALSTED ST, CHICAGO, IL 60620",-87.64383400000,41.74650900000,4130,65216993,2014/09/27,2014,6,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,8120 S HALSTED,Chicago,IL,,67,0071,71,Auburn Gresham,7,7984,70,71,Auburn Gresham
-87.643906,41.748692,3882,M,"8000 S HALSTED ST, CHICAGO, IL 60620",-87.64390600000,41.74869200000,4142,65705106,2015/05/06,2015,6,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,8000 S HALSTED,Chicago,IL,,67,0071,71,Auburn Gresham,7,7984,70,71,Auburn Gresham
-87.640839,41.738824,3921,M,"8551 S VINCENNES AVE, CHICAGO, IL 60620",-87.64083900000,41.73882400000,4182,65895081,2015/05/14,2015,6,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,8551 S VINCENNES,Chicago,IL,,67,0071,71,Auburn Gresham,7,7984,70,71,Auburn Gresham
-87.640839,41.738824,3922,M,"8551 S VINCENNES AVE, CHICAGO, IL 60620",-87.64083900000,41.73882400000,4183,65895082,2015/05/14,2015,6,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,8551 S VINCENNES,Chicago,IL,,67,0071,71,Auburn Gresham,7,7984,70,71,Auburn Gresham
-87.640839,41.738824,3923,M,"8551 S VINCENNES AVE, CHICAGO, IL 60620",-87.64083900000,41.73882400000,4184,65895083,2015/05/14,2015,6,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,8551 S VINCENNES,Chicago,IL,,67,0071,71,Auburn Gresham,7,7984,70,71,Auburn Gresham
-87.640839,41.738824,3924,M,"8551 S VINCENNES AVE, CHICAGO, IL 60620",-87.64083900000,41.73882400000,4185,65460415,2015/05/21,2015,6,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,TRK,8551 S VINCENNES,Chicago,IL,,67,0071,71,Auburn Gresham,7,7984,70,71,Auburn Gresham
-87.640839,41.738824,3925,M,"8551 S VINCENNES AVE, CHICAGO, IL 60620",-87.64083900000,41.73882400000,4186,65460416,2015/05/21,2015,6,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,8551 S VINCENNES,Chicago,IL,,67,0071,71,Auburn Gresham,7,7984,70,71,Auburn Gresham
-87.640839,41.738824,3926,M,"8551 S VINCENNES AVE, CHICAGO, IL 60620",-87.64083900000,41.73882400000,4187,65460417,2015/05/21,2015,6,CPD,940060,PARK/STAND ON BICYCLE PATH,9719800,IL,TRK,8551 S VINCENNES,Chicago,IL,,67,0071,71,Auburn Gresham,7,7984,70,71,Auburn Gresham
-87.640839,41.738824,3927,M,"8551 S VINCENNES AVE, CHICAGO, IL 60620",-87.64083900000,41.73882400000,4188,65460418,2015/05/21,2015,6,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IN,PAS,8551 S VINCENNES,Chicago,IL,,67,0071,71,Auburn Gresham,7,7984,70,71,Auburn Gresham
-87.640839,41.738824,3928,M,"8551 S VINCENNES AVE, CHICAGO, IL 60620",-87.64083900000,41.73882400000,4189,65460419,2015/05/21,2015,6,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,TRK,8551 S VINCENNES,Chicago,IL,,67,0071,71,Auburn Gresham,7,7984,70,71,Auburn Gresham
-87.640839,41.738824,3968,M,"8551 S VINCENNES AVE, CHICAGO, IL 60620",-87.64083900000,41.73882400000,4230,65460421,2015/06/03,2015,6,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,8551 S VINCENNES,Chicago,IL,,67,0071,71,Auburn Gresham,7,7984,70,71,Auburn Gresham
-87.640839,41.738824,3969,M,"8551 S VINCENNES AVE, CHICAGO, IL 60620",-87.64083900000,41.73882400000,4231,65460422,2015/06/03,2015,6,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,8551 S VINCENNES,Chicago,IL,,67,0071,71,Auburn Gresham,7,7984,70,71,Auburn Gresham
-87.640839,41.738824,3970,M,"8551 S VINCENNES AVE, CHICAGO, IL 60620",-87.64083900000,41.73882400000,4232,65460423,2015/06/03,2015,6,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,TMP,8551 S VINCENNES,Chicago,IL,,67,0071,71,Auburn Gresham,7,7984,70,71,Auburn Gresham
-87.640839,41.738824,3974,M,"8551 S VINCENNES AVE, CHICAGO, IL 60620",-87.64083900000,41.73882400000,4236,65895086,2015/06/03,2015,6,CPD,940060,PARK/STAND ON BICYCLE PATH,237890,IL,PAS,8551 S VINCENNES,Chicago,IL,,67,0071,71,Auburn Gresham,7,7984,70,71,Auburn Gresham
-87.640839,41.738824,3975,M,"8551 S VINCENNES AVE, CHICAGO, IL 60620",-87.64083900000,41.73882400000,4237,65895087,2015/06/03,2015,6,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,8551 S VINCENNES,Chicago,IL,,67,0071,71,Auburn Gresham,7,7984,70,71,Auburn Gresham
-87.640839,41.738824,3976,M,"8551 S VINCENNES AVE, CHICAGO, IL 60620",-87.64083900000,41.73882400000,4238,65895088,2015/06/03,2015,6,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,8551 S VINCENNES,Chicago,IL,,67,0071,71,Auburn Gresham,7,7984,70,71,Auburn Gresham
-87.643942,41.749658,4418,M,"7948 S HALSTED ST, CHICAGO, IL 60620",-87.64394200000,41.74965800000,4697,66783339,2016/07/03,2016,6,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,7948 S HALSTED,Chicago,IL,,67,0071,71,Auburn Gresham,7,7984,70,71,Auburn Gresham
-87.65287,41.715332,1418,M,"9848 S VINCENNES AVE, CHICAGO, IL 60643",-87.65287000000,41.71533200000,1518,65672660,2015/02/11,2015,22,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,9848 S VINCENNES,Chicago,IL,,69,0073,73,Washington Heights,3,9949,72,73,Washington Heights
-87.652548,41.716216,3607,M,"9800 S VINCENNES AVE, CHICAGO, IL 60643",-87.65254800000,41.71621600000,3856,64512398,2014/03/22,2014,22,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,9800 S VINCENNES,Chicago,IL,,69,0073,73,Washington Heights,3,9949,72,73,Washington Heights
-87.680861,41.687513,2634,M,"11320 S WESTERN AVE, CHICAGO, IL 60643",-87.68086100000,41.68751300000,2787,56829034,2009/07/04,2009,22,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,TMP,11320 S WESTERN,Chicago,IL,,71,0075,75,Morgan Park,3,8393,74,75,Morgan Park
-87.680861,41.687513,2635,M,"11320 S WESTERN AVE, CHICAGO, IL 60643",-87.68086100000,41.68751300000,2788,56829035,2009/07/04,2009,22,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,11320 S WESTERN,Chicago,IL,,71,0075,75,Morgan Park,3,8393,74,75,Morgan Park
-87.678993,41.687102,2655,M,"2315 W 113TH PL, CHICAGO, IL 60643",-87.67899300000,41.68710200000,2809,56856322,2009/07/25,2009,22,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,2315 W 113TH ST,Chicago,IL,,71,0075,75,Morgan Park,3,8393,74,75,Morgan Park
-87.658153,41.98845,2,M,"5842 N WINTHROP AVE, CHICAGO, IL 60660",-87.65815300000,41.98845000000,2,48828346,2006/01/07,2006,20,CPD,940060,PARK/STAND ON BICYCLE PATH,9608133,IL,PAS,5842 N WINTHROP,Chicago,IL,,72,0077,77,Edgewater,5,12402,76,77,Edgewater
-87.656751,41.988564,30,M,"5861 N KENMORE AVE, CHICAGO, IL 60660",-87.65675100000,41.98856400000,31,48827538,2006/02/11,2006,20,CPD,940060,PARK/STAND ON BICYCLE PATH,6337671,IL,PAS,5861 W KENMORE,Chicago,IL,,72,0077,77,Edgewater,5,12402,76,77,Edgewater
-87.656838,41.991107,213,M,"6011 N KENMORE AVE, CHICAGO, IL 60660",-87.65683800000,41.99110700000,227,50456309,2006/07/01,2006,24,CPD,940060,PARK/STAND ON BICYCLE PATH,5826151,IL,PAS,6011 N KENMORE,Chicago,IL,,72,0077,77,Edgewater,5,12402,76,77,Edgewater
-87.658436,41.997105,238,M,"6340 N WINTHROP AVE, CHICAGO, IL 60660",-87.65843600000,41.99710500000,260,50099272,2006/07/08,2006,18,CPD,940060,PARK/STAND ON BICYCLE PATH,5394122,IL,PAS,6340 N WINTHROP,Chicago,IL,,72,0077,77,Edgewater,5,12402,76,77,Edgewater
-87.658236,41.990745,256,M,"5962 N WINTHROP AVE, CHICAGO, IL 60660",-87.65823600000,41.99074500000,282,50592451,2006/07/31,2006,24,CPD,940060,PARK/STAND ON BICYCLE PATH,6757126,IL,PAS,5962 N WINTHROP,Chicago,IL,,72,0077,77,Edgewater,5,12402,76,77,Edgewater
-87.656812,41.990342,350,M,"5951 N KENMORE AVE, CHICAGO, IL 60660",-87.65681200000,41.99034200000,379,51282029,2006/11/20,2006,24,CPD,940060,PARK/STAND ON BICYCLE PATH,9402047,IL,PAS,5951 N KENMORE,Chicago,IL,,72,0077,77,Edgewater,5,12402,76,77,Edgewater
-87.656835,41.991005,534,M,"6003 N KENMORE AVE, CHICAGO, IL 60660",-87.65683500000,41.99100500000,576,52516603,2007/06/29,2007,24,CPD,940060,PARK/STAND ON BICYCLE PATH,1872510,IL,PAS,6003 N KENMORE,Chicago,IL,,72,0077,77,Edgewater,5,12402,76,77,Edgewater
-87.658336,41.994829,752,M,"6214 N WINTHROP AVE, CHICAGO, IL 60660",-87.65833600000,41.99482900000,813,53531879,2007/10/18,2007,24,CPD,940060,PARK/STAND ON BICYCLE PATH,7623967,IL,PAS,6214 N WINTHROP,Chicago,IL,,72,0077,77,Edgewater,5,12402,76,77,Edgewater
-87.658308,41.992735,770,M,"6118 N WINTHROP AVE, CHICAGO, IL 60660",-87.65830800000,41.99273500000,832,53529509,2007/11/02,2007,24,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,6118 N WINTROP,Chicago,IL,,72,0077,77,Edgewater,5,12402,76,77,Edgewater
-87.656948,41.995094,802,M,"6229 N KENMORE AVE, CHICAGO, IL 60660",-87.65694800000,41.99509400000,865,53443819,2007/11/29,2007,24,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,6229 N KENMORE,Chicago,IL,,72,0077,77,Edgewater,5,12402,76,77,Edgewater
-87.656726,41.987845,1077,M,"5825 N KENMORE AVE, CHICAGO, IL 60660",-87.65672600000,41.98784500000,1159,56070202,2009/03/06,2009,20,CPD,940060,PARK/STAND ON BICYCLE PATH,0,NC,PAS,5825 N KENMORE,Chicago,IL,,72,0077,77,Edgewater,5,12402,76,77,Edgewater
-87.658344,41.995072,1091,M,"6228 N WINTHROP AVE, CHICAGO, IL 60660",-87.65834400000,41.99507200000,1173,56132540,2009/03/22,2009,24,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,6228 N WINTHROP,Chicago,IL,,72,0077,77,Edgewater,5,12402,76,77,Edgewater
