id,ticketnum,date,year,unit,unitdesc,violation,violationdesc,license,licstate,lictype,address,city,state,zip
532,51481672,5/16/07 17:50,2007,216,CPD,940060,PARK/STAND ON BICYCLE PATH,6731643,IL,PAS,1405 N WELLS,Chicago,IL,
533,52064041,5/24/07 12:00,2007,10,CPD,940060,PARK/STAND ON BICYCLE PATH,8123696,IL,PAS,4214 W 26TH ST,Chicago,IL,
534,52064042,5/24/07 12:01,2007,10,CPD,940060,PARK/STAND ON BICYCLE PATH,4617564,IL,PAS,4010 W 26THS T,Chicago,IL,
535,52072192,5/22/07 16:30,2007,216,CPD,940060,PARK/STAND ON BICYCLE PATH,ALYLL95,IL,PAS,1545 N WELLS,Chicago,IL,
536,52317621,5/22/07 17:18,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,5766788,IL,PAS,3101 S LAKESHORE DR,Chicago,IL,
537,52319455,5/25/07 19:35,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,96T947,IN,PAS,4964 S DREXEL,Chicago,IL,
538,52319456,5/25/07 19:35,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,6299006,IL,PAS,5037 S DREXEL,Chicago,IL,
539,52319457,5/25/07 19:40,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,9669302,IL,PAS,4917 S DREXEL,Chicago,IL,
540,52319461,5/27/07 21:04,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,6453916,IL,PAS,4720 S DREXEL,Chicago,IL,
541,52324161,5/25/07 17:14,2007,13,CPD,940060,PARK/STAND ON BICYCLE PATH,DR2062,IL,PAS,2108 W DIVISIONI,Chicago,IL,
542,51945472,5/30/07 16:56,2007,1,CPD,940060,PARK/STAND ON BICYCLE PATH,71749A,IL,TRK,1521 S WABASH,Chicago,IL,
543,52380479,5/29/07 17:10,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,9168308,IL,PAS,1637 N WELLS,Chicago,IL,
544,52244043,5/22/07 12:30,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,6944062,IL,PAS,931 W WASHINGTON,Chicago,IL,
545,52158770,6/3/07 20:53,2007,13,CPD,940060,PARK/STAND ON BICYCLE PATH,77306HB,IL,TRK,1141 N CALIFORNIA,Chicago,IL,
546,52146876,6/5/07 15:22,2007,152,CPD,940060,PARK/STAND ON BICYCLE PATH,6775916,IL,PAS,444 N WELLS,Chicago,IL,
547,52151632,5/29/07 2:53,2007,6,CPD,940060,PARK/STAND ON BICYCLE PATH,9260681,IL,PAS,306 E 75TH ST,Chicago,IL,
548,52244044,5/25/07 8:46,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,164429,IL,ENV,951 W WASHIGNTON,Chicago,IL,
549,52428212,6/9/07 17:15,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,9676075,IL,PAS,3301 S LAKE SHORE DR,Chicago,IL,
550,52222263,6/11/07 16:40,2007,23,CPD,940060,PARK/STAND ON BICYCLE PATH,T733018,IA,PAS,3471 N CLARK,Chicago,IL,
551,52396366,6/5/07 18:45,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,29334PV,IL,DOM,747 W WELLS,Chicago,IL,
552,52072200,6/4/07 12:37,2007,216,CPD,940060,PARK/STAND ON BICYCLE PATH,G129497,IL,PAS,1207 N WELLS,Chicago,IL,
553,52289891,6/14/07 0:55,2007,7,CPD,940060,PARK/STAND ON BICYCLE PATH,5919219,IL,PAS,817 W MARQUETTE,Chicago,IL,
554,52373033,6/14/07 7:36,2007,8,CPD,940060,PARK/STAND ON BICYCLE PATH,8502553,IL,PAS,3305 W MARQUETTE ROAD,Chicago,IL,
555,52373034,6/14/07 7:38,2007,8,CPD,940060,PARK/STAND ON BICYCLE PATH,G322266,IL,PAS,3303 W MARQUETTE ROAD,Chicago,IL,
556,52275653,6/15/07 21:20,2007,9,CPD,940060,PARK/STAND ON BICYCLE PATH,9399251,IL,PAS,2373 S ARCHER,Chicago,IL,
557,52392897,6/16/07 18:25,2007,20,CPD,940060,PARK/STAND ON BICYCLE PATH,6903597,IL,PAS,600 W FOSTER,Chicago,IL,
558,52192108,6/18/07 11:15,2007,17,CPD,940060,PARK/STAND ON BICYCLE PATH,18024G,IL,TRK,4363 N ELSTON,Chicago,IL,
559,52192109,6/18/07 11:20,2007,17,CPD,940060,PARK/STAND ON BICYCLE PATH,9474757,IL,PAS,4523 N ELSTON,Chicago,IL,
560,52427424,6/15/07 18:35,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,8109876,IL,PAS,3251 S LAKE SHORE DR,Chicago,IL,
561,52071753,6/4/07 13:30,2007,216,CPD,940060,PARK/STAND ON BICYCLE PATH,8577051,IL,PAS,1024 W ARMITAGE,Chicago,IL,
562,52458561,6/14/07 18:35,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,T759808,IL,PAS,1500 N WELLS,Chicago,IL,
563,52518578,6/20/07 9:19,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,7552460,IL,PAS,901 W WASHINGTON,Chicago,IL,
564,48126812,5/31/07 12:40,2007,494,CPD,940060,PARK/STAND ON BICYCLE PATH,5701171,IL,PAS,225 S CANAL ST,Chicago,IL,
565,52373038,6/26/07 8:31,2007,8,CPD,940060,PARK/STAND ON BICYCLE PATH,2215R,IL,DLC,3239 W MARQUETTE ROAD,Chicago,IL,
566,52426329,6/26/07 16:12,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,534H614,IL,TMP,5045 S DREXEL,Chicago,IL,
567,52428597,6/25/07 3:05,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,G280991,IL,PAS,4943 S DREXEL,Chicago,IL,
568,52428598,6/25/07 3:07,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,X229360,IL,PAS,4941 S DREXEL,Chicago,IL,
569,52292726,6/27/07 17:49,2007,7,CPD,940060,PARK/STAND ON BICYCLE PATH,6905893,IL,PAS,2130 W MARQUETTE,Chicago,IL,
570,52518530,6/24/07 9:38,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,9447541,IL,PAS,1041 W 18TH ST,Chicago,IL,
571,52352447,6/11/07 16:27,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,39E615,IL,TMP,1601 N LAKE SHORE DR,Chicago,IL,
572,52071401,6/15/07 13:45,2007,216,CPD,940060,PARK/STAND ON BICYCLE PATH,4066TX,IL,TXI,1601 N LAKESHORE DRIVE,Chicago,IL,
573,52071968,6/30/07 14:00,2007,216,CPD,940060,PARK/STAND ON BICYCLE PATH,29G2319,IN,PAS,1748 N WELLS,Chicago,IL,
574,52577508,7/9/07 7:57,2007,8,CPD,940060,PARK/STAND ON BICYCLE PATH,7911713,IL,PAS,3235 W MARQUETTE RD,Chicago,IL,
575,52485932,7/9/07 22:49,2007,23,CPD,940060,PARK/STAND ON BICYCLE PATH,G222155,IL,PAS,3936 N CLARENDON,Chicago,IL,
576,52516603,6/29/07 22:40,2007,24,CPD,940060,PARK/STAND ON BICYCLE PATH,1872510,IL,PAS,6003 N KENMORE,Chicago,IL,
577,52222022,7/13/07 19:28,2007,23,CPD,940060,PARK/STAND ON BICYCLE PATH,6295891,IL,PAS,3656 N HALSTED,Chicago,IL,
578,52287510,7/12/07 23:03,2007,10,CPD,940060,PARK/STAND ON BICYCLE PATH,4507536,IL,PAS,4020 W 26TH ST,Chicago,IL,
579,52485937,7/14/07 16:47,2007,23,CPD,940060,PARK/STAND ON BICYCLE PATH,9723590,IL,PAS,3936 N CLARENDON,Chicago,IL,
580,52487570,7/12/07 17:51,2007,23,CPD,940060,PARK/STAND ON BICYCLE PATH,8348407,IL,PAS,3442 N HALSTED,Chicago,IL,
581,52520484,7/12/07 15:40,2007,1,CPD,940060,PARK/STAND ON BICYCLE PATH,G962423,IL,PAS,1928 S WABASH,Chicago,IL,
582,52357543,7/17/07 13:55,2007,20,CPD,940060,PARK/STAND ON BICYCLE PATH,220H384,IL,TMP,3040 W BRYN MAWR,Chicago,IL,
583,51460396,7/17/07 1:30,2007,19,CPD,940060,PARK/STAND ON BICYCLE PATH,5303TX,IL,TXI,35430 N CLARK,Chicago,IL,
584,52622835,7/19/07 20:12,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,8629339,IL,PAS,802 E OAKWOOD BLVD,Chicago,IL,
585,52622836,7/19/07 20:12,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,6535603,IL,PAS,803 E OAKWOOD BLVD,Chicago,IL,
586,52622838,7/19/07 20:12,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,9381267,IL,PAS,805 E OAKWOOD BLVD,Chicago,IL,
587,52622839,7/19/07 20:18,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,582H476,IL,TMP,805 E OAKWOOD BLVD,Chicago,IL,
588,52622840,7/17/07 20:13,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,9322084,IL,PAS,807 E OAKWOOD BLVD,Chicago,IL,
589,52623038,7/19/07 20:12,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,9668854,IL,PAS,806 E OAKDWOOD BLVD,Chicago,IL,
590,52623039,7/19/07 20:12,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,9702445,IL,PAS,806 E OAKDWOOD BLVD,Chicago,IL,
591,52623040,1/19/07 20:13,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,6918591,IL,PAS,808 E OAKWOOD BLVD,Chicago,IL,
592,52623041,7/19/07 20:13,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,E51712,IL,ENV,808 E OAKDWOOD BLVD,Chicago,IL,
593,52623042,7/19/07 20:13,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,9590619,IL,PAS,810 E OAKDWOOD BLVD,Chicago,IL,
594,52623043,7/19/07 20:13,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,14387CB,IL,TRK,810 E OAKDWOOD BLVD,Chicago,IL,
595,52071414,7/14/07 15:56,2007,216,CPD,940060,PARK/STAND ON BICYCLE PATH,6210TX,IL,TXI,1601 N LAKE SHORE DR,Chicago,IL,
596,48126834,6/24/07 9:10,2007,494,CPD,940060,PARK/STAND ON BICYCLE PATH,3011716,IL,PAS,225 S CANAL,Chicago,IL,
597,48126835,6/24/07 9:15,2007,494,CPD,940060,PARK/STAND ON BICYCLE PATH,7397444,IL,PAS,225 S CANAL,Chicago,IL,
598,48126836,6/24/07 9:17,2007,494,CPD,940060,PARK/STAND ON BICYCLE PATH,D943685,IL,PAS,225 S CANAL,Chicago,IL,
599,48126837,6/24/07 10:25,2007,494,CPD,940060,PARK/STAND ON BICYCLE PATH,WZE6,IL,PAS,225 S CANAL,Chicago,IL,
600,48127287,7/8/07 22:35,2007,494,CPD,940060,PARK/STAND ON BICYCLE PATH,6390TX,IL,TXI,2255 S CANAL,Chicago,IL,
601,48127288,7/12/07 23:32,2007,494,CPD,940060,PARK/STAND ON BICYCLE PATH,Y654930,IL,PAS,225 S CAAL,Chicago,IL,
602,48127290,7/13/07 22:50,2007,494,CPD,940060,PARK/STAND ON BICYCLE PATH,9719PT,IL,PAS,225 S CANAL,Chicago,IL,
603,51886564,7/23/07 9:10,2007,25,CPD,940060,PARK/STAND ON BICYCLE PATH,3036050,IL,PAS,3944 W DIVERSEY,Chicago,IL,
604,52535524,3/8/07 8:12,2007,4,CPD,940060,PARK/STAND ON BICYCLE PATH,9698814,IL,PAS,8236 S SOUTHSHORE,Chicago,IL,
605,52657585,7/23/07 15:21,2007,152,CPD,940060,PARK/STAND ON BICYCLE PATH,G141726,IL,PAS,1115 W WASHINGTON,Chicago,IL,
606,52622843,1/23/07 17:56,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,5684437,IL,PAS,5043 S DREXEL,Chicago,IL,
607,52623005,7/23/07 18:00,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,9079960,IL,PAS,4915 S DREXEL,Chicago,IL,
608,52680701,7/19/07 21:27,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,P45NVH,IL,PAS,1549 S BLUE ISLAND,Chicago,IL,
609,52680702,7/19/07 21:30,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,7556554,IL,PAS,1551 S BLUE ISLAND,Chicago,IL,
610,52680703,7/19/07 21:32,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,9694859,IL,PAS,1553 S BLUE ISLAND,Chicago,IL,
611,52680704,7/19/07 21:35,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,5894132,IL,PAS,15587 S BLUE ISLAND,Chicago,IL,
612,52680705,7/19/07 21:40,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,2844254,IL,PAS,1511 S BLUE ISLAND,Chicago,IL,
613,52680706,7/19/07 21:40,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,7993975,IL,PAS,1510 S BLUE ISLAND,Chicago,IL,
614,52680707,7/19/07 21:40,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,9277308,IL,PAS,1512 S BLUE ISLAND,Chicago,IL,
615,52680708,7/19/07 21:42,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,CMDRMOM,IL,PAS,1514 S BLUE ISLAND,Chicago,IL,
616,52682031,7/19/07 21:33,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,6351257,IL,PAS,1539 S BLUE ISLAND,Chicago,IL,
617,52682032,7/19/07 21:38,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,1432768,IL,PAS,1509 S BLUE ISLAND,Chicago,IL,
618,52682033,7/19/07 21:42,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,DYB4552,IL,PAS,1507 S BLUE ISLAND,Chicago,IL,
619,52682034,7/19/07 21:44,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,4660537,IL,PAS,1505 S BLUE ISLAND,Chicago,IL,
620,52682035,7/19/07 19:45,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,9329035,IL,PAS,1501 S BLUE ISLAND,Chicago,IL,
621,52514322,7/29/07 21:32,2007,24,CPD,940060,PARK/STAND ON BICYCLE PATH,757H605,IL,TMP,6932 N SACRAMENTO,Chicago,IL,
622,52534570,7/29/07 18:16,2007,4,CPD,940060,PARK/STAND ON BICYCLE PATH,8628452,IL,PAS,3111 E 77TH ST,Chicago,IL,
623,52784734,7/29/07 17:40,2007,23,CPD,940060,PARK/STAND ON BICYCLE PATH,661H537,IL,TMP,300 W MONTROSE HBR,Chicago,IL,
624,52784735,7/29/07 17:44,2007,23,CPD,940060,PARK/STAND ON BICYCLE PATH,8637075,IL,PAS,300 W MONTROSE HBR,Chicago,IL,
625,52325621,7/28/07 1:09,2007,13,CPD,940060,PARK/STAND ON BICYCLE PATH,8439495,IL,PAS,295 W WARREN,Chicago,IL,
626,52638633,7/27/07 18:02,2007,13,CPD,940060,PARK/STAND ON BICYCLE PATH,53Z3730,IN,PAS,2033 W DIVISION,Chicago,IL,
627,52079234,8/1/07 23:05,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,1677303,IL,ENV,1557 S BLUEISLAND,Chicago,IL,
628,52079235,8/1/07 23:10,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,5019601,IL,PAS,1601 S BLUEISLAND,Chicago,IL,
629,52079236,8/1/07 23:15,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,8068845,IL,PAS,1607 S BLUEISLAND,Chicago,IL,
630,52684032,8/1/07 22:59,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,2944493,IL,PAS,1534 S BLUE ISLAND,Chicago,IL,
631,52684033,8/1/07 23:12,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,9046170,IL,PAS,1543 S BLUE ISLAND,Chicago,IL,
632,52684034,8/1/07 23:15,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,G218337,IL,PAS,1547 S BLUE ISLAND,Chicago,IL,
633,52493439,8/6/07 19:35,2007,23,CPD,940060,PARK/STAND ON BICYCLE PATH,5163265,IL,PAS,3226 N HALSTED,Chicago,IL,
634,52638644,8/2/07 17:17,2007,13,CPD,940060,PARK/STAND ON BICYCLE PATH,8933122,IL,PAS,2023 W DIVISION,Chicago,IL,
635,52744379,8/2/07 17:39,2007,4,CPD,940060,PARK/STAND ON BICYCLE PATH,19877FB,IL,TRK,3259 E 95TH ST,Chicago,IL,
636,52073008,8/3/07 17:28,2007,216,CPD,940060,PARK/STAND ON BICYCLE PATH,6614494,IL,PAS,239 E RANDOLPH,Chicago,IL,
637,52479397,8/6/07 18:10,2007,2,CPD,940060,PARK/STAND ON BICYCLE PATH,9669796,IL,PAS,5536 S RUSSELL,Chicago,IL,
638,52679849,8/3/07 19:26,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,7187583,IL,PAS,1539 S BLUE ISLAND,Chicago,IL,
639,52679850,8/3/07 19:30,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,F357371,IL,PAS,1535 S BLUE ISLAND,Chicago,IL,
640,52684311,8/3/07 19:26,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,6481291,IL,PAS,1541 S BLUE ISLAND,Chicago,IL,
641,52684312,8/3/07 19:28,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,332ALU,WI,PAS,1551 S BLUEISLAND,Chicago,IL,
642,52684313,8/3/07 19:35,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,BE2934,IL,PAS,1553 S BLUEISLAND,Chicago,IL,
643,52684314,8/3/07 19:38,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,7556554,IL,PAS,1530 S BLUEISLAND,Chicago,IL,
644,52684315,8/3/07 19:40,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,VKN315,MI,PAS,1532 S BLUEISLAND,Chicago,IL,
645,52737843,8/5/07 17:24,2007,14,CPD,940060,PARK/STAND ON BICYCLE PATH,88959LB,IL,TRK,1440 N HUMBOLDT,Chicago,IL,
646,52522716,8/1/07 16:40,2007,1,CPD,940060,PARK/STAND ON BICYCLE PATH,G313730,IL,PAS,1331 S WABASH,Chicago,IL,
647,52785783,8/9/07 22:47,2007,23,CPD,940060,PARK/STAND ON BICYCLE PATH,9631123,IL,PAS,3339 N HALSTED,Chicago,IL,
648,48127329,8/4/07 23:00,2007,494,CPD,940060,PARK/STAND ON BICYCLE PATH,AEC0169,MI,PAS,225 S CANAL,Chicago,IL,
649,52523307,8/4/07 21:45,2007,1,CPD,940060,PARK/STAND ON BICYCLE PATH,XXXNXXX,IL,PAS,500 E 21ST,Chicago,IL,
650,51509664,8/11/07 23:43,2007,2,CPD,940060,PARK/STAND ON BICYCLE PATH,6547612,IL,PAS,3523 S KING DR,Chicago,IL,
651,52071867,8/4/07 20:40,2007,216,CPD,940060,PARK/STAND ON BICYCLE PATH,AG9728,IL,MCY,558 E GRAND AVE,Chicago,IL,
652,52800099,8/11/07 20:26,2007,1,CPD,940060,PARK/STAND ON BICYCLE PATH,2032TX,IL,TXI,1226 S WABASH,Chicago,IL,
653,52408583,8/8/07 16:55,2007,17,CPD,940060,PARK/STAND ON BICYCLE PATH,71922F,IL,TRK,4402 N LAWRENCE,Chicago,IL,
654,52787801,8/10/07 22:50,2007,23,CPD,940060,PARK/STAND ON BICYCLE PATH,BA8325,IL,MCY,3263 N CLARK,Chicago,IL,
655,52534272,8/16/07 6:20,2007,4,CPD,940060,PARK/STAND ON BICYCLE PATH,5722445,IL,PAS,7715 S SOUTH SHORE,Chicago,IL,
656,52695235,8/16/07 2:17,2007,8,CPD,940060,PARK/STAND ON BICYCLE PATH,8562203,IL,PAS,2943 W 67TH,Chicago,IL,
657,52788797,8/20/07 15:50,2007,23,CPD,940060,PARK/STAND ON BICYCLE PATH,X495116,IL,PAS,3517 N CLARK,Chicago,IL,
658,52834614,8/11/07 22:35,2007,24,CPD,940060,PARK/STAND ON BICYCLE PATH,4673587,IL,PAS,6601 N WESTERN,Chicago,IL,
659,52243926,8/20/07 10:18,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,9638229,IL,PAS,1513 S BLUE ISLAND,Chicago,IL,
660,52243927,8/20/07 10:19,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,6535889,IL,PAS,1511 S BLUE ISLAND,Chicago,IL,
661,52243928,8/20/07 10:22,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,7182923,IL,PAS,1509 S BLUE ISLAND,Chicago,IL,
662,52459457,6/30/07 1:40,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,ACB4,IL,PAS,2266  LINCOLN,Chicago,IL,
663,52685995,8/20/07 10:06,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,D934295,IL,PAS,1551 S BLUE ISLAND,Chicago,IL,
664,52685997,8/20/07 10:09,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,9329035,IL,PAS,1547 S BLUE ISLAND,Chicago,IL,
665,52685998,8/20/07 10:10,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,9724033,IL,PAS,1547 S BLUE ISLAND,Chicago,IL,
666,52750246,8/21/07 21:25,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,9680064,IL,PAS,4545 S DREXEL,Chicago,IL,
667,52751964,8/21/07 21:25,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,8040412,IL,PAS,4554 S DREXEL,Chicago,IL,
668,52453543,8/3/07 14:22,2007,16,CPD,940060,PARK/STAND ON BICYCLE PATH,9895200,IA,PAS,5016 W LAWRENCE,Chicago,IL,
669,52685996,8/20/07 10:07,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,2911815,IL,PAS,1549 S BLUE ISLAND,Chicago,IL,
670,52685999,8/20/07 10:15,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,9837662,IL,PAS,1547 S BLUE ISLAND,Chicago,IL,
671,52686000,8/20/07 10:16,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,D502855,IL,PAS,1509 S BLUE ISLAND,Chicago,IL,
672,52825700,8/22/07 9:00,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,8906246,IL,PAS,1513 S BLUE ISLAND,Chicago,IL,
673,52751955,8/19/07 19:42,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,G702702,IL,PAS,5047 S DREXEL,Chicago,IL,
674,52791360,8/28/07 15:50,2007,23,CPD,940060,PARK/STAND ON BICYCLE PATH,NME44,IL,PAS,3821 N BROADWAY,Chicago,IL,
675,52791361,8/28/07 15:55,2007,23,CPD,940060,PARK/STAND ON BICYCLE PATH,44893D,IL,TRK,4026 N CLARENDON,Chicago,IL,
676,52791372,8/28/07 21:40,2007,23,CPD,940060,PARK/STAND ON BICYCLE PATH,8647360,IL,PAS,3934 N CLARENDON,Chicago,IL,
677,52827040,8/28/07 7:47,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,748LTV,TX,PAS,1551 S BLUE ISLAND,Chicago,IL,
678,52827041,8/28/07 6:48,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,8017040,IL,PAS,1549 S BLUE ISLAND,Chicago,IL,
679,52827042,8/28/07 6:49,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,D502855,IL,PAS,1549 S BLUE,Chicago,IL,
680,52827043,8/28/07 6:53,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,5546217,IL,PAS,1537 S BLUE ISLAND,Chicago,IL,
681,52866872,8/27/07 13:04,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,6731643,IL,PAS,1405 N WELLS,Chicago,IL,
682,52867586,8/25/07 13:44,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,6551367,IL,PAS,2118 N HALSTED,Chicago,IL,
683,50466919,8/24/07 11:30,2007,7,CPD,940060,PARK/STAND ON BICYCLE PATH,CHURL85,IL,PAS,1512 W MARQUETTE,Chicago,IL,
684,52637399,8/24/07 16:06,2007,13,CPD,940060,PARK/STAND ON BICYCLE PATH,8445567,IL,PAS,1959 W DIVISION,Chicago,IL,
685,52645926,7/23/07 20:25,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,HWW459,IL,PAS,1360 N WELLS,Chicago,IL,
686,52645929,7/26/07 18:05,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,98A573,IL,TMP,1601 N LAKESHORE DR,Chicago,IL,
687,52645942,8/3/07 16:21,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,C29767,IL,MCY,1601 N LAKESHORE DR,Chicago,IL,
688,52864364,8/14/07 18:30,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,GUIA1,IL,PAS,1648 N WELLS,Chicago,IL,
689,52866540,8/28/07 18:08,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,C22683,IL,MCY,1601 N LAKESHORE DR,Chicago,IL,
690,52988827,9/4/07 17:46,2007,23,CPD,940060,PARK/STAND ON BICYCLE PATH,87C7082,IN,PAS,3245 N HALSTED,Chicago,IL,
691,51854794,8/31/07 16:17,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,9255678,IL,PAS,1473 S BLUEISLAND,Chicago,IL,
692,51854795,8/31/07 16:24,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,5879193,IL,PAS,1512 S BLUEISLAND,Chicago,IL,
693,52645930,7/26/07 18:06,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,C32649,IL,MCY,1601 N LAKESHORE DR,Chicago,IL,
694,52680719,8/30/07 22:17,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,5879193,IL,PAS,1507 S BLUE ISLAND,Chicago,IL,
695,52685820,8/31/07 16:08,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,KOOLMOV,IL,PAS,1473 S BLUE ISLAND,Chicago,IL,
696,52826958,8/30/07 22:20,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,G820567,IL,PAS,1549 S BLUE ISLAND,Chicago,IL,
697,52826959,8/30/07 22:20,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,53582,IL,PAS,1547 S BLUE ISLAND,Chicago,IL,
698,52937381,9/4/07 17:29,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,OLVIN,IL,PAS,1534 N WELLS,Chicago,IL,
699,52976241,9/7/07 0:41,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,8590813,IL,PAS,4520 S DREXEL BLVD,Chicago,IL,
700,52976242,9/7/07 0:48,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,873H890,IL,TMP,4736 S DREXEL BLVD,Chicago,IL,
701,52260850,9/8/07 2:44,2007,19,CPD,940060,PARK/STAND ON BICYCLE PATH,G035129,IL,PAS,2624 N LINCOLN,Chicago,IL,
702,52683051,8/29/07 6:39,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,7661VN,IL,VVT,1551 S BLUE ISLAND,Chicago,IL,
703,52683052,8/29/07 6:40,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,RT9412,IN,PAS,1551 S BLUE ISLAND,Chicago,IL,
704,52683053,8/29/07 6:41,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,KOOLMOV,IL,PAS,1551 S BLUE ISLAND,Chicago,IL,
705,52988588,9/8/07 21:45,2007,23,CPD,940060,PARK/STAND ON BICYCLE PATH,622H258,IL,PAS,3311 N HALSTED,Chicago,IL,
706,52071974,9/6/07 11:40,2007,216,CPD,940060,PARK/STAND ON BICYCLE PATH,7031837,IL,PAS,1504 N WELLS,Chicago,IL,
707,52682976,9/4/07 21:20,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,X498378,IL,PAS,1551 S BLUE ISLAND,Chicago,IL,
